Portugal, Exposure to risk (period 1x10), 	Last modified: 14 Nov 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1940-1949       67            243774.49       177539.72       421314.21
1940-1949       68            230115.82       165959.51       396075.33
1940-1949       69            218396.74       155172.42       373569.16
1940-1949       70            206864.43       144842.85       351707.28
1940-1949       71            191886.44       132808.94       324695.39
1940-1949       72            178315.06       121352.16       299667.22
1940-1949       73            164040.35       109642.41       273682.76
1940-1949       74            151116.06        99160.15       250276.21
1940-1949       75            137888.84        88588.78       226477.62
1940-1949       76            124349.13        78451.92       202801.05
1940-1949       77            112360.25        69234.92       181595.17
1940-1949       78            100297.62        60040.33       160337.95
1940-1949       79             88050.83        51303.71       139354.53
1940-1949       80             91415.01        48266.06       139681.06
1940-1949       81             79534.74        40891.39       120426.13
1940-1949       82             70326.37        34968.49       105294.86
1940-1949       83             60789.85        29054.87        89844.72
1940-1949       84             52110.40        23780.19        75890.59
1940-1949       85             43160.53        18818.20        61978.72
1940-1949       86             35089.52        14646.19        49735.72
1940-1949       87             28867.18        11445.76        40312.94
1940-1949       88             23359.62         8733.81        32093.43
1940-1949       89             18939.59         6593.78        25533.37
1940-1949       90             14794.02         4910.30        19704.31
1940-1949       91             11378.19         3668.90        15047.09
1940-1949       92              9338.73         2877.36        12216.08
1940-1949       93              7439.50         2196.06         9635.56
1940-1949       94              5967.50         1707.25         7674.75
1940-1949       95              4538.21         1276.75         5814.96
1940-1949       96              3262.87          899.65         4162.52
1940-1949       97              2374.26          622.88         2997.14
1940-1949       98              1650.15          401.84         2051.99
1940-1949       99              1117.79          242.25         1360.04
1940-1949      100               758.43          151.57          910.00
1940-1949      101               527.53          101.93          629.46
1940-1949      102               394.61           75.24          469.84
1940-1949      103               269.52           48.76          318.28
1940-1949      104               190.72           33.11          223.83
1940-1949      105               126.63           20.84          147.46
1940-1949      106                84.98           13.75           98.73
1940-1949      107                63.41           10.21           73.62
1940-1949      108                43.43            7.26           50.69
1940-1949      109                32.53            6.52           39.05
1940-1949      110+               88.87           10.67           99.54
1950-1959        0            936422.88       989584.66      1926007.53
1950-1959        1            886180.42       929815.95      1815996.37
1950-1959        2            864847.86       905309.69      1770157.54
1950-1959        3            855573.52       893672.15      1749245.67
1950-1959        4            852417.41       888365.84      1740783.25
1950-1959        5            846674.19       880195.24      1726869.43
1950-1959        6            842237.82       872746.58      1714984.40
1950-1959        7            834355.03       862043.88      1696398.90
1950-1959        8            819724.89       843936.28      1663661.17
1950-1959        9            807088.91       827394.99      1634483.89
1950-1959       10            797504.70       813455.97      1610960.67
1950-1959       11            789180.63       800583.85      1589764.48
1950-1959       12            781997.83       788614.95      1570612.79
1950-1959       13            778169.10       780461.19      1558630.28
1950-1959       14            773086.82       771466.46      1544553.27
1950-1959       15            767931.51       761045.04      1528976.56
1950-1959       16            766623.67       754609.48      1521233.15
1950-1959       17            768879.09       752296.76      1521175.85
1950-1959       18            775258.10       754106.14      1529364.24
1950-1959       19            775980.89       749521.20      1525502.10
1950-1959       20            770560.55       744398.53      1514959.07
1950-1959       21            763160.31       742245.58      1505405.89
1950-1959       22            757300.91       735733.16      1493034.06
1950-1959       23            749724.61       727172.29      1476896.90
1950-1959       24            740030.20       715935.65      1455965.85
1950-1959       25            731684.56       705148.58      1436833.14
1950-1959       26            722839.29       694447.06      1417286.35
1950-1959       27            711199.35       681675.32      1392874.67
1950-1959       28            697301.01       666796.08      1364097.09
1950-1959       29            682967.03       651250.13      1334217.16
1950-1959       30            665628.01       633170.73      1298798.74
1950-1959       31            639515.55       606075.59      1245591.15
1950-1959       32            621034.38       587759.08      1208793.46
1950-1959       33            603535.12       570085.84      1173620.96
1950-1959       34            588302.55       554403.10      1142705.65
1950-1959       35            575788.90       541632.21      1117421.10
1950-1959       36            567027.75       531919.66      1098947.42
1950-1959       37            562008.52       525337.49      1087346.01
1950-1959       38            558235.14       519960.66      1078195.80
1950-1959       39            556120.06       516062.78      1072182.84
1950-1959       40            551904.27       510139.36      1062043.62
1950-1959       41            554137.36       510181.80      1064319.16
1950-1959       42            554513.00       508139.38      1062652.39
1950-1959       43            551702.94       502104.37      1053807.31
1950-1959       44            547907.97       494628.48      1042536.45
1950-1959       45            541131.05       484271.51      1025402.56
1950-1959       46            533301.76       472009.89      1005311.66
1950-1959       47            525511.81       459933.53       985445.35
1950-1959       48            516181.82       447210.82       963392.63
1950-1959       49            506722.58       434776.61       941499.18
1950-1959       50            495397.40       420990.81       916388.21
1950-1959       51            482494.41       405531.02       888025.42
1950-1959       52            469175.69       390209.29       859384.98
1950-1959       53            454373.83       374640.46       829014.29
1950-1959       54            440130.38       360192.30       800322.69
1950-1959       55            427041.73       346964.71       774006.44
1950-1959       56            413209.27       333072.18       746281.44
1950-1959       57            399970.50       319467.89       719438.38
1950-1959       58            387821.67       306558.33       694380.00
1950-1959       59            374816.78       293046.82       667863.60
1950-1959       60            363051.68       281109.22       644160.90
1950-1959       61            352679.31       270380.04       623059.34
1950-1959       62            343728.84       260954.68       604683.52
1950-1959       63            334013.99       250955.75       584969.74
1950-1959       64            324275.47       240623.66       564899.13
1950-1959       65            314454.05       230482.35       544936.40
1950-1959       66            302959.51       219434.92       522394.43
1950-1959       67            290172.07       207320.67       497492.75
1950-1959       68            276416.44       194983.88       471400.32
1950-1959       69            263723.93       184029.80       447753.73
1950-1959       70            249302.36       172078.12       421380.48
1950-1959       71            233129.61       158642.54       391772.16
1950-1959       72            217961.74       146267.31       364229.05
1950-1959       73            202118.64       133980.41       336099.05
1950-1959       74            187542.89       122281.17       309824.06
1950-1959       75            172830.33       110777.53       283607.86
1950-1959       76            157663.74        99227.66       256891.40
1950-1959       77            143502.04        88201.05       231703.09
1950-1959       78            129138.77        77060.82       206199.59
1950-1959       79            115411.19        66776.22       182187.41
1950-1959       80            112484.51        59599.74       172084.25
1950-1959       81             98093.71        50330.68       148424.39
1950-1959       82             85225.34        41984.83       127210.16
1950-1959       83             72718.79        34214.69       106933.48
1950-1959       84             61250.07        27353.12        88603.19
1950-1959       85             50351.98        21311.07        71663.05
1950-1959       86             40797.02        16477.44        57274.46
1950-1959       87             32838.53        12634.23        45472.76
1950-1959       88             26012.24         9416.42        35428.66
1950-1959       89             20423.14         6943.96        27367.09
1950-1959       90             15706.60         5075.59        20782.19
1950-1959       91             11988.56         3679.25        15667.81
1950-1959       92              9364.76         2689.86        12054.62
1950-1959       93              7092.97         1875.42         8968.40
1950-1959       94              5364.46         1291.70         6656.16
1950-1959       95              3957.52          902.51         4860.03
1950-1959       96              2795.26          634.50         3429.75
1950-1959       97              1927.63          432.73         2360.36
1950-1959       98              1229.19          263.43         1492.62
1950-1959       99               752.87          144.62          897.48
1950-1959      100               472.86           83.89          556.75
1950-1959      101               299.36           58.89          358.26
1950-1959      102               209.98           46.43          256.40
1950-1959      103               144.37           32.01          176.38
1950-1959      104               103.98           21.57          125.55
1950-1959      105                72.50           11.48           83.98
1950-1959      106                52.68            5.23           57.90
1950-1959      107                43.22            4.24           47.46
1950-1959      108                31.35            3.47           34.83
1950-1959      109                19.95            2.20           22.15
1950-1959      110+               48.59            3.70           52.29
1960-1969        0            951071.29      1007600.98      1958672.28
1960-1969        1            910490.34       956381.50      1866871.84
1960-1969        2            893945.97       936807.43      1830753.40
1960-1969        3            880501.83       920902.93      1801404.75
1960-1969        4            867122.27       905572.32      1772694.59
1960-1969        5            853963.35       890519.83      1744483.18
1960-1969        6            843822.07       877949.47      1721771.53
1960-1969        7            835250.10       866328.10      1701578.20
1960-1969        8            826700.93       854539.55      1681240.48
1960-1969        9            820206.14       843954.76      1664160.91
1960-1969       10            814599.05       832920.04      1647519.09
1960-1969       11            812039.26       824680.20      1636719.46
1960-1969       12            807415.70       813662.48      1621078.18
1960-1969       13            799910.09       798657.31      1598567.40
1960-1969       14            794466.24       785854.41      1580320.64
1960-1969       15            787114.21       770760.18      1557874.38
1960-1969       16            775861.00       752143.59      1528004.59
1960-1969       17            759390.81       729780.22      1489171.03
1960-1969       18            737679.40       702586.88      1440266.28
1960-1969       19            717792.87       676436.65      1394229.51
1960-1969       20            701406.18       652442.04      1353848.22
1960-1969       21            688028.54       633128.74      1321157.28
1960-1969       22            675345.37       619087.78      1294433.14
1960-1969       23            669363.34       610788.67      1280152.01
1960-1969       24            662496.29       601607.86      1264104.15
1960-1969       25            655532.72       594475.48      1250008.20
1960-1969       26            651882.63       590645.90      1242528.53
1960-1969       27            650137.35       589601.80      1239739.15
1960-1969       28            651013.13       592904.47      1243917.60
1960-1969       29            650724.01       593802.95      1244526.96
1960-1969       30            648733.42       592966.49      1241699.91
1960-1969       31            646521.41       590966.72      1237488.12
1960-1969       32            643835.88       587718.11      1231554.00
1960-1969       33            640595.32       584985.56      1225580.88
1960-1969       34            634834.92       580460.17      1215295.09
1960-1969       35            630719.53       576680.83      1207400.36
1960-1969       36            626821.77       573306.49      1200128.26
1960-1969       37            618846.31       566790.84      1185637.15
1960-1969       38            610401.26       559578.91      1169980.17
1960-1969       39            601361.59       551295.17      1152656.75
1960-1969       40            589721.25       540909.77      1130631.02
1960-1969       41            571788.41       524316.60      1096105.01
1960-1969       42            558814.79       511805.61      1070620.40
1960-1969       43            546644.95       500164.05      1046809.00
1960-1969       44            535184.62       489473.94      1024658.56
1960-1969       45            525307.51       480486.89      1005794.40
1960-1969       46            518339.67       473916.42       992256.09
1960-1969       47            514007.43       468729.29       982736.72
1960-1969       48            510283.02       463749.46       974032.47
1960-1969       49            507253.44       458300.93       965554.37
1960-1969       50            503181.63       452153.74       955335.37
1960-1969       51            505189.96       452781.18       957971.14
1960-1969       52            503298.39       449166.64       952465.03
1960-1969       53            501143.80       444138.86       945282.66
1960-1969       54            497269.25       435864.24       933133.49
1960-1969       55            490777.51       424569.40       915346.91
1960-1969       56            484412.05       413751.38       898163.42
1960-1969       57            476250.97       401425.19       877676.16
1960-1969       58            465111.59       387457.02       852568.61
1960-1969       59            453883.45       372534.38       826417.83
1960-1969       60            440890.30       355767.62       796657.93
1960-1969       61            426432.38       339779.11       766211.49
1960-1969       62            410758.93       323195.79       733954.72
1960-1969       63            395215.89       307102.89       702318.79
1960-1969       64            378469.27       290310.40       668779.68
1960-1969       65            361496.70       273592.45       635089.15
1960-1969       66            345338.43       258370.71       603709.15
1960-1969       67            329951.07       243469.32       573420.38
1960-1969       68            314743.65       228339.09       543082.75
1960-1969       69            296490.81       211586.53       508077.34
1960-1969       70            279366.11       196360.81       475726.92
1960-1969       71            266742.24       184888.92       451631.16
1960-1969       72            253507.68       173033.54       426541.21
1960-1969       73            238609.51       160172.92       398782.43
1960-1969       74            223141.25       146815.21       369956.46
1960-1969       75            207909.76       133506.96       341416.72
1960-1969       76            191898.60       120430.37       312328.97
1960-1969       77            175382.60       107354.76       282737.36
1960-1969       78            158933.22        94758.72       253691.94
1960-1969       79            142855.87        83185.56       226041.43
1960-1969       80            141548.97        75666.18       217215.15
1960-1969       81            124517.33        64124.35       188641.68
1960-1969       82            108409.85        53702.75       162112.60
1960-1969       83             92997.19        44333.46       137330.65
1960-1969       84             78736.27        36110.92       114847.19
1960-1969       85             65558.90        28845.58        94404.48
1960-1969       86             53662.92        22551.81        76214.72
1960-1969       87             43178.55        17257.01        60435.55
1960-1969       88             33972.53        12849.50        46822.03
1960-1969       89             26046.93         9322.94        35369.87
1960-1969       90             19666.53         6600.60        26267.13
1960-1969       91             14707.10         4559.98        19267.08
1960-1969       92             10756.35         3084.12        13840.47
1960-1969       93              7712.68         2012.20         9724.87
1960-1969       94              5435.90         1268.15         6704.05
1960-1969       95              3689.67          783.39         4473.05
1960-1969       96              2443.11          474.96         2918.08
1960-1969       97              1586.34          288.63         1874.97
1960-1969       98               989.76          176.49         1166.25
1960-1969       99               607.86          104.92          712.78
1960-1969      100               372.77           56.63          429.40
1960-1969      101               223.32           33.23          256.55
1960-1969      102               135.95           22.81          158.76
1960-1969      103                80.64           16.44           97.07
1960-1969      104                52.77           10.58           63.36
1960-1969      105                36.01            6.50           42.51
1960-1969      106                23.89            3.90           27.79
1960-1969      107                15.34            2.00           17.34
1960-1969      108                 8.18            2.00           10.18
1960-1969      109                 6.01            2.27            8.28
1960-1969      110+               17.92            5.16           23.08
1970-1979        0            822213.50       871578.10      1693791.60
1970-1979        1            807979.89       850142.75      1658122.64
1970-1979        2            810807.25       849057.66      1659864.91
1970-1979        3            811329.44       847175.27      1658504.71
1970-1979        4            814076.48       847498.24      1661574.72
1970-1979        5            819286.66       851206.99      1670493.65
1970-1979        6            823066.10       853619.23      1676685.33
1970-1979        7            826175.27       856225.00      1682400.27
1970-1979        8            829472.71       859370.17      1688842.88
1970-1979        9            833141.16       862084.63      1695225.79
1970-1979       10            835234.12       863431.10      1698665.21
1970-1979       11            834058.07       861494.06      1695552.13
1970-1979       12            831935.02       856701.61      1688636.63
1970-1979       13            825890.49       847054.19      1672944.68
1970-1979       14            816762.14       833583.16      1650345.29
1970-1979       15            805099.73       817367.60      1622467.33
1970-1979       16            792804.53       799587.36      1592391.89
1970-1979       17            782067.56       781226.90      1563294.46
1970-1979       18            768866.97       759896.05      1528763.02
1970-1979       19            754009.92       737562.25      1491572.17
1970-1979       20            740143.52       716976.70      1457120.22
1970-1979       21            725383.08       695879.19      1421262.26
1970-1979       22            709591.92       673492.33      1383084.25
1970-1979       23            690777.59       651431.84      1342209.43
1970-1979       24            676147.14       634348.48      1310495.62
1970-1979       25            661073.34       614976.82      1276050.16
1970-1979       26            644525.24       595795.54      1240320.78
1970-1979       27            629939.71       578916.77      1208856.49
1970-1979       28            613430.60       559597.80      1173028.40
1970-1979       29            599866.38       543726.79      1143593.17
1970-1979       30            591282.52       532614.95      1123897.47
1970-1979       31            580959.24       521058.60      1102017.84
1970-1979       32            575283.87       514636.23      1089920.11
1970-1979       33            574802.27       512921.77      1087724.04
1970-1979       34            575126.42       513009.10      1088135.52
1970-1979       35            575869.36       515262.59      1091131.95
1970-1979       36            576527.49       516800.08      1093327.57
1970-1979       37            580685.46       520788.16      1101473.62
1970-1979       38            588167.26       528149.10      1116316.36
1970-1979       39            595642.10       535392.75      1131034.86
1970-1979       40            600393.65       540311.93      1140705.57
1970-1979       41            597933.29       539250.69      1137183.97
1970-1979       42            598002.79       539420.98      1137423.78
1970-1979       43            596175.77       537194.77      1133370.55
1970-1979       44            594365.13       534883.98      1129249.11
1970-1979       45            593194.18       533025.55      1126219.73
1970-1979       46            588451.35       528193.68      1116645.04
1970-1979       47            582431.93       522328.54      1104760.47
1970-1979       48            575593.63       515565.80      1091159.43
1970-1979       49            570008.46       510352.79      1080361.25
1970-1979       50            563965.49       504489.87      1068455.36
1970-1979       51            545775.82       487981.87      1033757.68
1970-1979       52            533829.94       476527.19      1010357.13
1970-1979       53            520073.11       463366.79       983439.90
1970-1979       54            507915.85       451942.76       959858.60
1970-1979       55            498343.53       442722.52       941066.05
1970-1979       56            488367.60       432489.42       920857.02
1970-1979       57            480041.33       423290.12       903331.45
1970-1979       58            472330.74       413551.26       885882.00
1970-1979       59            469260.48       407011.00       876271.48
1970-1979       60            466810.80       401035.42       867846.22
1970-1979       61            463476.04       394928.45       858404.49
1970-1979       62            460883.48       387703.61       848587.09
1970-1979       63            455945.20       377774.16       833719.35
1970-1979       64            450088.58       366198.14       816286.72
1970-1979       65            442004.95       352875.24       794880.19
1970-1979       66            429664.95       336284.81       765949.76
1970-1979       67            415468.59       318765.20       734233.79
1970-1979       68            397676.77       299453.60       697130.38
1970-1979       69            381749.67       280791.61       662541.28
1970-1979       70            365259.80       261619.71       626879.51
1970-1979       71            342106.99       239492.00       581598.99
1970-1979       72            320324.55       218866.78       539191.33
1970-1979       73            297644.68       198418.89       496063.57
1970-1979       74            276003.22       179489.97       455493.19
1970-1979       75            254298.93       161686.81       415985.74
1970-1979       76            231202.49       143704.94       374907.43
1970-1979       77            210028.53       127206.38       337234.91
1970-1979       78            188983.06       111094.21       300077.27
1970-1979       79            167949.70        95309.80       263259.50
1970-1979       80            172888.84        93069.76       265958.60
1970-1979       81            153495.10        79819.50       233314.60
1970-1979       82            134668.73        67396.95       202065.68
1970-1979       83            116829.10        56034.50       172863.61
1970-1979       84            100031.62        45840.91       145872.53
1970-1979       85             84338.34        36817.84       121156.18
1970-1979       86             69568.37        28972.38        98540.75
1970-1979       87             55866.10        22262.20        78128.30
1970-1979       88             43995.55        16767.04        60762.59
1970-1979       89             34003.56        12331.74        46335.30
1970-1979       90             25711.80         8864.70        34576.51
1970-1979       91             19118.71         6257.52        25376.23
1970-1979       92             13991.49         4291.71        18283.20
1970-1979       93             10037.04         2929.31        12966.35
1970-1979       94              7004.94         1989.55         8994.48
1970-1979       95              4774.81         1307.06         6081.88
1970-1979       96              3196.70          831.67         4028.37
1970-1979       97              2062.59          520.41         2583.00
1970-1979       98              1257.65          318.49         1576.14
1970-1979       99               719.25          183.00          902.25
1970-1979      100               398.51          104.28          502.79
1970-1979      101               231.39           63.63          295.02
1970-1979      102               138.79           37.30          176.09
1970-1979      103                80.73           20.07          100.80
1970-1979      104                45.51           11.19           56.70
1970-1979      105                26.08            5.34           31.42
1970-1979      106                15.42            2.40           17.82
1970-1979      107                 9.93            1.15           11.07
1970-1979      108                 6.74            0.33            7.07
1970-1979      109                 4.46            0.00            4.46
1970-1979      110+               10.45            6.03           16.48
1980-1989        0            658126.59       698142.26      1356268.85
1980-1989        1            668549.27       706970.06      1375519.33
1980-1989        2            685392.37       723188.15      1408580.52
1980-1989        3            706490.18       743684.78      1450174.97
1980-1989        4            730041.74       767070.11      1497111.86
1980-1989        5            750076.87       786164.17      1536241.03
1980-1989        6            768230.21       803028.04      1571258.25
1980-1989        7            785698.68       819303.42      1605002.10
1980-1989        8            801183.77       834153.73      1635337.50
1980-1989        9            813238.18       845924.82      1659163.00
1980-1989       10            823135.80       855549.20      1678685.01
1980-1989       11            831156.38       862893.25      1694049.64
1980-1989       12            836118.48       866788.18      1702906.67
1980-1989       13            835184.95       864699.80      1699884.76
1980-1989       14            832680.64       860422.71      1693103.35
1980-1989       15            830823.46       856432.09      1687255.55
1980-1989       16            827823.47       851232.02      1679055.49
1980-1989       17            822800.39       843863.02      1666663.42
1980-1989       18            817113.73       835529.90      1652643.63
1980-1989       19            810911.93       825966.58      1636878.51
1980-1989       20            803118.18       814188.11      1617306.30
1980-1989       21            795347.42       802320.31      1597667.73
1980-1989       22            785985.63       789513.30      1575498.93
1980-1989       23            774575.05       774783.50      1549358.55
1980-1989       24            761486.88       758483.26      1519970.14
1980-1989       25            748467.65       742968.45      1491436.11
1980-1989       26            735579.92       727335.49      1462915.41
1980-1989       27            723855.97       712556.36      1436412.33
1980-1989       28            711520.08       697925.77      1409445.85
1980-1989       29            701487.99       685813.78      1387301.77
1980-1989       30            691629.58       673910.08      1365539.65
1980-1989       31            684727.99       664364.08      1349092.06
1980-1989       32            676664.20       652777.51      1329441.70
1980-1989       33            667752.85       640244.70      1307997.55
1980-1989       34            662364.69       630271.47      1292636.16
1980-1989       35            655676.61       618675.22      1274351.83
1980-1989       36            648396.35       607777.76      1256174.12
1980-1989       37            640399.93       597708.64      1238108.56
1980-1989       38            628700.54       584282.93      1212983.47
1980-1989       39            618804.58       571896.48      1190701.06
1980-1989       40            611643.15       561795.59      1173438.74
1980-1989       41            606024.94       553914.05      1159939.00
1980-1989       42            600894.05       547697.75      1148591.80
1980-1989       43            600209.12       546142.26      1146351.38
1980-1989       44            598527.00       544128.51      1142655.51
1980-1989       45            595779.88       541433.02      1137212.90
1980-1989       46            595617.49       540684.97      1136302.46
1980-1989       47            597740.70       541467.02      1139207.71
1980-1989       48            603364.00       545475.25      1148839.25
1980-1989       49            609113.79       549460.65      1158574.44
1980-1989       50            610500.65       549423.00      1159923.65
1980-1989       51            609708.39       546796.56      1156504.95
1980-1989       52            608708.37       543696.16      1152404.53
1980-1989       53            607372.84       540594.22      1147967.06
1980-1989       54            603915.84       535373.32      1139289.17
1980-1989       55            600240.38       530051.84      1130292.22
1980-1989       56            596177.39       524784.44      1120961.84
1980-1989       57            589199.60       516895.75      1106095.35
1980-1989       58            580317.03       507322.09      1087639.12
1980-1989       59            570958.62       496674.09      1067632.71
1980-1989       60            558672.29       483365.25      1042037.54
1980-1989       61            539420.46       464133.05      1003553.51
1980-1989       62            523186.41       447437.54       970623.95
1980-1989       63            507292.34       430748.32       938040.65
1980-1989       64            492064.13       414686.56       906750.69
1980-1989       65            477788.51       398679.93       876468.43
1980-1989       66            464202.20       383008.25       847210.45
1980-1989       67            451746.13       368001.15       819747.27
1980-1989       68            439585.95       352493.85       792079.80
1980-1989       69            429034.19       338054.08       767088.27
1980-1989       70            415237.54       321361.85       736599.38
1980-1989       71            406911.50       308334.50       715246.00
1980-1989       72            395855.74       293003.11       688858.86
1980-1989       73            382017.46       275522.95       657540.42
1980-1989       74            365522.16       256039.30       621561.46
1980-1989       75            345362.07       234229.95       579592.02
1980-1989       76            323829.10       212170.50       535999.59
1980-1989       77            301369.65       190040.90       491410.55
1980-1989       78            276243.56       167773.00       444016.56
1980-1989       79            251331.70       146419.43       397751.12
1980-1989       80            240321.93       134595.28       374917.21
1980-1989       81            214147.74       114905.20       329052.94
1980-1989       82            188329.97        96766.19       285096.16
1980-1989       83            163300.77        80437.24       243738.01
1980-1989       84            139487.15        65836.04       205323.19
1980-1989       85            117523.36        53219.24       170742.60
1980-1989       86             97297.89        42146.93       139444.82
1980-1989       87             79193.79        32803.54       111997.33
1980-1989       88             63526.30        25077.18        88603.48
1980-1989       89             49885.26        18724.02        68609.28
1980-1989       90             38569.22        13724.45        52293.67
1980-1989       91             29330.13         9951.51        39281.65
1980-1989       92             21743.22         7071.06        28814.28
1980-1989       93             15782.73         4854.12        20636.85
1980-1989       94             11264.22         3230.76        14494.98
1980-1989       95              7813.31         2102.32         9915.63
1980-1989       96              5257.72         1286.52         6544.24
1980-1989       97              3417.75          758.18         4175.93
1980-1989       98              2120.46          452.55         2573.01
1980-1989       99              1289.12          267.91         1557.03
1980-1989      100               758.05          148.66          906.71
1980-1989      101               438.14           78.28          516.42
1980-1989      102               245.12           39.66          284.78
1980-1989      103               131.81           17.76          149.57
1980-1989      104                67.28            6.47           73.75
1980-1989      105                31.67            1.94           33.61
1980-1989      106                12.52            0.80           13.32
1980-1989      107                 2.74            0.52            3.26
1980-1989      108                 0.06            0.34            0.40
1980-1989      109                 0.00            0.05            0.05
1980-1989      110+                0.00            0.00            0.00
1990-1999        0            540504.10       574172.41      1114676.51
1990-1999        1            536410.43       568600.21      1105010.65
1990-1999        2            534347.88       565958.30      1100306.17
1990-1999        3            533892.01       564630.85      1098522.86
1990-1999        4            538309.26       568025.96      1106335.22
1990-1999        5            547378.44       576430.15      1123808.60
1990-1999        6            557817.53       587337.55      1145155.08
1990-1999        7            569483.11       599716.63      1169199.74
1990-1999        8            583262.09       613264.65      1196526.74
1990-1999        9            600633.90       630449.17      1231083.07
1990-1999       10            620701.34       650766.78      1271468.12
1990-1999       11            643153.13       673134.52      1316287.64
1990-1999       12            667605.60       697302.23      1364907.83
1990-1999       13            695438.48       724812.50      1420250.98
1990-1999       14            724286.64       753150.86      1477437.50
1990-1999       15            748137.42       775780.65      1523918.06
1990-1999       16            767350.32       792917.30      1560267.63
1990-1999       17            783146.47       806456.73      1589603.21
1990-1999       18            793943.79       815878.11      1609821.90
1990-1999       19            800653.11       821519.70      1622172.81
1990-1999       20            802872.67       822926.54      1625799.21
1990-1999       21            801183.56       819745.96      1620929.52
1990-1999       22            795728.97       811968.98      1607697.95
1990-1999       23            785388.19       799065.76      1584453.95
1990-1999       24            774242.77       784563.56      1558806.33
1990-1999       25            765769.53       771701.70      1537471.23
1990-1999       26            758970.06       760519.61      1519489.67
1990-1999       27            752426.32       749287.84      1501714.16
1990-1999       28            747566.88       739756.92      1487323.80
1990-1999       29            744435.77       732269.21      1476704.98
1990-1999       30            743212.64       726619.02      1469831.66
1990-1999       31            743025.99       722205.63      1465231.62
1990-1999       32            742233.60       718114.37      1460347.97
1990-1999       33            738869.54       712705.09      1451574.63
1990-1999       34            733738.70       705349.95      1439088.64
1990-1999       35            727846.18       698552.93      1426399.11
1990-1999       36            721221.32       690908.77      1412130.09
1990-1999       37            714678.57       682940.44      1397619.00
1990-1999       38            706997.03       674646.88      1381643.90
1990-1999       39            700483.58       667762.41      1368245.99
1990-1999       40            694017.88       661030.16      1355048.04
1990-1999       41            690391.71       656814.31      1347206.02
