Austria, Exposure to risk (period 1x10), 	Last modified: 30 Mar 2021;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1950-1959       33            499712.42       375106.76       874819.18
1950-1959       34            482109.49       357610.92       839720.41
1950-1959       35            473519.09       350249.51       823768.61
1950-1959       36            468691.87       348352.42       817044.30
1950-1959       37            469352.60       352089.61       821442.21
1950-1959       38            467003.35       354038.28       821041.64
1950-1959       39            467621.07       359071.22       826692.29
1950-1959       40            470380.00       365972.99       836352.98
1950-1959       41            491816.55       385919.46       877736.01
1950-1959       42            519788.02       410907.43       930695.46
1950-1959       43            544673.90       434335.08       979008.98
1950-1959       44            565903.77       455968.77      1021872.54
1950-1959       45            573391.57       467747.81      1041139.38
1950-1959       46            573221.62       474723.04      1047944.67
1950-1959       47            573046.14       479650.21      1052696.35
1950-1959       48            570974.92       482708.65      1053683.57
1950-1959       49            568508.94       485187.89      1053696.82
1950-1959       50            563154.53       483900.51      1047055.04
1950-1959       51            556813.27       479451.44      1036264.72
1950-1959       52            550207.92       473496.00      1023703.92
1950-1959       53            541739.96       463951.26      1005691.22
1950-1959       54            532796.94       451141.75       983938.69
1950-1959       55            523506.48       435846.17       959352.65
1950-1959       56            512676.49       418656.14       931332.63
1950-1959       57            500041.11       399921.23       899962.34
1950-1959       58            485774.50       381003.53       866778.02
1950-1959       59            470383.98       361537.89       831921.87
1950-1959       60            456245.74       344226.71       800472.45
1950-1959       61            440520.48       326768.80       767289.28
1950-1959       62            428179.93       312175.78       740355.71
1950-1959       63            414260.42       298372.30       712632.73
1950-1959       64            400303.54       285626.55       685930.09
1950-1959       65            385819.32       273841.53       659660.85
1950-1959       66            371109.16       262081.50       633190.66
1950-1959       67            356491.29       250949.71       607441.00
1950-1959       68            341123.37       238774.81       579898.18
1950-1959       69            326530.83       226832.44       553363.27
1950-1959       70            310635.11       214359.46       524994.56
1950-1959       71            293749.27       201782.07       495531.34
1950-1959       72            275718.16       188821.30       464539.46
1950-1959       73            257512.92       175276.41       432789.33
1950-1959       74            238342.23       161874.78       400217.01
1950-1959       75            219427.01       147964.12       367391.13
1950-1959       76            199639.63       133360.54       333000.17
1950-1959       77            179828.32       119200.20       299028.53
1950-1959       78            159813.57       105120.92       264934.49
1950-1959       79            140274.07        91621.28       231895.35
1950-1959       80            120561.88        78296.72       198858.59
1950-1959       81            102654.45        66174.70       168829.15
1950-1959       82             85937.36        54891.27       140828.64
1950-1959       83             70642.56        44621.53       115264.10
1950-1959       84             57092.57        35551.06        92643.64
1950-1959       85             45303.01        27850.21        73153.22
1950-1959       86             35296.19        21432.74        56728.92
1950-1959       87             26983.14        16133.19        43116.33
1950-1959       88             20264.19        11884.54        32148.73
1950-1959       89             14892.56         8476.91        23369.48
1950-1959       90             10695.14         5868.71        16563.85
1950-1959       91              7490.83         3957.90        11448.73
1950-1959       92              5046.32         2581.52         7627.84
1950-1959       93              3281.05         1617.77         4898.81
1950-1959       94              2107.44          980.67         3088.11
1950-1959       95              1312.80          580.42         1893.23
1950-1959       96               784.00          341.06         1125.06
1950-1959       97               471.08          199.38          670.45
1950-1959       98               283.91          111.68          395.59
1950-1959       99               154.80           57.16          211.96
1950-1959      100                75.61           26.38          101.99
1950-1959      101                36.65           12.36           49.01
1950-1959      102                16.84            9.00           25.84
1950-1959      103                 9.88            7.19           17.07
1950-1959      104                 4.94            3.89            8.83
1950-1959      105                 2.22            0.95            3.16
1950-1959      106                 0.72            0.00            0.72
1950-1959      107                 0.00            0.00            0.00
1950-1959      108                 0.00            0.00            0.00
1950-1959      109                 0.00            0.00            0.00
1950-1959      110+                0.00            0.00            0.00
1960-1969        0            618914.60       647608.61      1266523.21
1960-1969        1            612773.21       640294.10      1253067.31
1960-1969        2            607486.54       634609.28      1242095.83
1960-1969        3            601094.58       628048.54      1229143.12
1960-1969        4            592337.76       618594.10      1210931.86
1960-1969        5            577949.52       603577.86      1181527.38
1960-1969        6            561356.64       586639.26      1147995.90
1960-1969        7            544162.19       569041.41      1113203.60
1960-1969        8            528057.48       551691.02      1079748.50
1960-1969        9            514750.75       537111.68      1051862.43
1960-1969       10            504838.31       525991.90      1030830.21
1960-1969       11            500295.34       520440.81      1020736.15
1960-1969       12            498734.77       518502.75      1017237.52
1960-1969       13            497997.14       518129.43      1016126.57
1960-1969       14            486361.13       506115.41       992476.54
1960-1969       15            484784.85       503534.34       988319.18
1960-1969       16            487209.90       508208.22       995418.11
1960-1969       17            494026.70       512067.93      1006094.63
1960-1969       18            503222.33       522550.81      1025773.14
1960-1969       19            516126.40       536994.70      1053121.10
1960-1969       20            532137.70       554438.39      1086576.09
1960-1969       21            531377.27       554181.01      1085558.29
1960-1969       22            516285.17       538732.82      1055017.99
1960-1969       23            500288.60       522311.72      1022600.32
1960-1969       24            498097.58       520201.96      1018299.54
1960-1969       25            489787.76       510758.90      1000546.66
1960-1969       26            477123.44       497018.19       974141.62
1960-1969       27            468125.12       486994.35       955119.47
1960-1969       28            454979.53       472794.22       927773.75
1960-1969       29            439680.98       456559.22       896240.20
1960-1969       30            421244.61       437115.13       858359.74
1960-1969       31            415336.93       430447.14       845784.07
1960-1969       32            421836.17       434748.70       856584.87
1960-1969       33            431998.97       439132.32       871131.29
1960-1969       34            445533.48       442779.74       888313.22
1960-1969       35            461546.17       445676.99       907223.16
1960-1969       36            478418.90       446450.49       924869.39
1960-1969       37            494656.40       445300.36       939956.76
1960-1969       38            509612.05       443005.28       952617.33
1960-1969       39            521984.90       437642.63       959627.53
1960-1969       40            529428.29       428187.20       957615.49
1960-1969       41            519946.06       407641.65       927587.71
1960-1969       42            502243.23       383063.16       885306.40
1960-1969       43            484606.10       361718.15       846324.25
1960-1969       44            466678.63       343966.72       810645.35
1960-1969       45            460018.11       337342.90       797361.01
1960-1969       46            457283.80       336268.88       793552.68
1960-1969       47            454539.00       336942.36       791481.36
1960-1969       48            451373.87       337524.30       788898.16
1960-1969       49            449196.90       339302.06       788498.96
1960-1969       50            456018.77       345716.06       801734.83
1960-1969       51            472012.58       362693.09       834705.67
1960-1969       52            497371.05       383715.85       881086.89
1960-1969       53            520455.05       403180.32       923635.37
1960-1969       54            539097.34       420848.69       959946.03
1960-1969       55            543203.62       428257.37       971461.00
1960-1969       56            541573.88       430432.36       972006.24
1960-1969       57            538223.13       429903.74       968126.88
1960-1969       58            534172.86       427871.91       962044.77
1960-1969       59            528473.67       423479.81       951953.48
1960-1969       60            520704.69       416016.63       936721.32
1960-1969       61            512099.83       406294.13       918393.96
1960-1969       62            502022.20       393584.87       895607.08
1960-1969       63            490072.95       378263.77       868336.72
1960-1969       64            477608.53       360511.20       838119.73
1960-1969       65            464173.87       340306.96       804480.83
1960-1969       66            448687.98       319551.58       768239.55
1960-1969       67            431321.75       297943.20       729264.95
1960-1969       68            412196.46       276407.11       688603.57
1960-1969       69            391949.12       255273.23       647222.34
1960-1969       70            371573.48       235156.46       606729.93
1960-1969       71            352124.14       217044.91       569169.06
1960-1969       72            332488.67       199959.30       532447.97
1960-1969       73            312127.13       183948.02       496075.15
1960-1969       74            291319.70       168762.42       460082.12
1960-1969       75            270280.24       154688.89       424969.13
1960-1969       76            248954.82       141197.30       390152.12
1960-1969       77            227628.16       127760.94       355389.10
1960-1969       78            206179.68       114194.73       320374.40
1960-1969       79            185322.35       101202.55       286524.90
1960-1969       80            164286.87        88408.00       252694.87
1960-1969       81            143608.10        76612.81       220220.91
1960-1969       82            123839.66        65380.92       189220.57
1960-1969       83            105292.11        55031.71       160323.82
1960-1969       84             88032.51        45468.24       133500.75
1960-1969       85             72074.61        36752.01       108826.62
1960-1969       86             57987.74        29104.37        87092.11
1960-1969       87             45707.69        22501.86        68209.55
1960-1969       88             35173.74        16944.57        52118.32
1960-1969       89             26392.82        12521.18        38913.99
1960-1969       90             19241.44         9017.24        28258.67
1960-1969       91             13695.73         6223.75        19919.48
1960-1969       92              9492.58         4110.57        13603.15
1960-1969       93              6367.54         2676.49         9044.03
1960-1969       94              4130.66         1704.76         5835.42
1960-1969       95              2603.99         1044.41         3648.40
1960-1969       96              1632.19          635.92         2268.11
1960-1969       97               983.16          372.00         1355.16
1960-1969       98               549.23          207.24          756.47
1960-1969       99               314.80          109.27          424.06
1960-1969      100               170.16           52.63          222.79
1960-1969      101                86.25           24.24          110.49
1960-1969      102                47.76           13.37           61.14
1960-1969      103                25.21            8.35           33.56
1960-1969      104                11.05            4.43           15.48
1960-1969      105                 4.19            1.68            5.86
1960-1969      106                 1.23            0.23            1.45
1960-1969      107                 0.00            0.00            0.00
1960-1969      108                 0.00            0.00            0.00
1960-1969      109                 0.00            0.00            0.00
1960-1969      110+                0.00            0.00            0.00
1970-1979        0            467478.12       491584.24       959062.36
1970-1979        1            482462.25       505911.63       988373.88
1970-1979        2            501916.24       526312.02      1028228.26
1970-1979        3            522478.21       547505.82      1069984.03
1970-1979        4            541409.43       567118.53      1108527.97
1970-1979        5            559725.33       586258.53      1145983.86
1970-1979        6            577621.26       604054.85      1181676.10
1970-1979        7            593984.83       620413.57      1214398.40
1970-1979        8            606439.05       633488.61      1239927.66
1970-1979        9            615076.26       642320.24      1257396.50
1970-1979       10            618873.48       646000.52      1264874.00
1970-1979       11            617769.20       644371.23      1262140.43
1970-1979       12            614207.29       639612.47      1253819.76
1970-1979       13            609497.20       633470.97      1242968.17
1970-1979       14            602718.23       624970.34      1227688.57
1970-1979       15            591707.83       612893.09      1204600.92
1970-1979       16            578853.80       599398.39      1178252.19
1970-1979       17            565490.63       584685.09      1150175.72
1970-1979       18            552963.33       568852.57      1121815.89
1970-1979       19            542643.32       555044.46      1097687.78
1970-1979       20            534428.65       543961.93      1078390.59
1970-1979       21            529947.32       539205.14      1069152.45
1970-1979       22            527199.43       538148.00      1065347.43
1970-1979       23            523765.39       537566.22      1061331.61
1970-1979       24            507870.54       524307.68      1032178.23
1970-1979       25            501221.14       518988.99      1020210.13
1970-1979       26            501057.45       520221.67      1021279.13
1970-1979       27            499683.06       519854.35      1019537.42
1970-1979       28            504601.78       525531.91      1030133.70
1970-1979       29            513663.09       535101.93      1048765.03
1970-1979       30            526561.22       548482.48      1075043.71
1970-1979       31            524579.42       546029.75      1070609.17
1970-1979       32            509860.70       530707.92      1040568.62
1970-1979       33            494991.48       515057.78      1010049.25
1970-1979       34            494170.24       513761.71      1007931.95
1970-1979       35            486982.24       506292.03       993274.27
1970-1979       36            475415.74       494487.65       969903.38
1970-1979       37            467372.86       486169.98       953542.84
1970-1979       38            455165.25       473593.18       928758.43
1970-1979       39            440313.38       458501.46       898814.83
1970-1979       40            421819.14       438693.89       860513.04
1970-1979       41            415455.59       430632.92       846088.51
1970-1979       42            421563.37       433125.77       854689.15
1970-1979       43            431144.26       435460.13       866604.39
1970-1979       44            443768.77       436829.00       880597.77
1970-1979       45            458613.12       437261.12       895874.24
1970-1979       46            473845.78       435543.05       909388.83
1970-1979       47            488224.79       431870.28       920095.07
1970-1979       48            501668.99       427411.37       929080.35
1970-1979       49            512402.15       420005.42       932407.57
1970-1979       50            517721.60       408981.60       926703.20
1970-1979       51            506786.19       387393.79       894179.98
1970-1979       52            488238.28       362130.76       850369.04
1970-1979       53            469848.03       339926.50       809774.53
1970-1979       54            451216.68       321068.98       772285.67
1970-1979       55            443234.03       312793.72       756027.75
1970-1979       56            438924.13       309685.33       748609.46
1970-1979       57            434430.40       307762.10       742192.50
1970-1979       58            429325.13       305599.48       734924.61
1970-1979       59            425038.00       303868.96       728906.97
1970-1979       60            425682.31       305315.86       730998.18
1970-1979       61            440407.27       315121.73       755529.01
1970-1979       62            460953.96       328044.87       788998.83
1970-1979       63            478743.67       338671.35       817415.03
1970-1979       64            491644.66       346557.62       838202.29
1970-1979       65            490441.99       345115.12       835557.11
1970-1979       66            483300.12       338390.40       821690.52
1970-1979       67            474050.43       328635.10       802685.53
1970-1979       68            463898.53       317278.51       781177.04
1970-1979       69            451504.17       304057.36       755561.53
1970-1979       70            435970.54       288126.40       724096.95
1970-1979       71            418711.05       270820.39       689531.44
1970-1979       72            400085.12       251874.08       651959.19
1970-1979       73            379436.87       231552.43       610989.30
1970-1979       74            357768.75       210302.70       568071.46
1970-1979       75            335133.76       188430.46       523564.21
1970-1979       76            311168.71       167455.77       478624.48
1970-1979       77            285497.48       147138.83       432636.31
1970-1979       78            259127.28       128218.70       387345.98
1970-1979       79            232984.02       110986.31       343970.33
1970-1979       80            207230.64        93666.95       300897.59
1970-1979       81            182479.13        79756.32       262235.44
1970-1979       82            158956.70        67571.81       226528.51
1970-1979       83            136648.79        56441.26       193090.05
1970-1979       84            115596.50        46764.28       162360.78
1970-1979       85             96141.96        38421.89       134563.85
1970-1979       86             78346.35        30957.88       109304.23
1970-1979       87             62856.79        24444.13        87300.92
1970-1979       88             49427.73        18936.51        68364.24
1970-1979       89             38043.90        14275.38        52319.28
1970-1979       90             28784.71        10608.34        39393.05
1970-1979       91             21053.31         7668.98        28722.29
1970-1979       92             14883.60         5364.28        20247.88
1970-1979       93             10316.35         3656.77        13973.11
1970-1979       94              6965.17         2415.11         9380.28
1970-1979       95              4551.06         1544.62         6095.68
1970-1979       96              2914.26          969.21         3883.47
1970-1979       97              1776.12          573.99         2350.11
1970-1979       98              1052.10          337.86         1389.96
1970-1979       99               609.33          191.31          800.64
1970-1979      100               323.82           98.56          422.38
1970-1979      101               165.96           56.85          222.81
1970-1979      102                84.91           29.15          114.06
1970-1979      103                43.18           13.11           56.29
1970-1979      104                22.78            7.91           30.68
1970-1979      105                13.82            5.61           19.43
1970-1979      106                 6.83            3.24           10.07
1970-1979      107                 2.17            1.83            4.00
1970-1979      108                 0.17            0.50            0.67
1970-1979      109                 0.00            0.00            0.00
1970-1979      110+                0.00            0.00            0.00
1980-1989        0            436115.28       457151.01       893266.29
1980-1989        1            434360.30       455309.60       889669.91
1980-1989        2            433058.71       453893.91       886952.62
1980-1989        3            432186.02       453348.75       885534.77
1980-1989        4            432593.50       453781.87       886375.37
1980-1989        5            434563.75       455590.05       890153.80
1980-1989        6            436302.46       457396.63       893699.10
1980-1989        7            438554.71       460018.05       898572.76
1980-1989        8            443520.45       465337.84       908858.28
1980-1989        9            451773.79       473724.96       925498.75
1980-1989       10            466239.01       488258.14       954497.15
1980-1989       11            485813.91       508108.73       993922.64
1980-1989       12            506998.67       529951.58      1036950.25
1980-1989       13            528753.49       551844.23      1080597.73
1980-1989       14            549613.80       572444.16      1122057.96
1980-1989       15            570415.43       592970.29      1163385.72
1980-1989       16            591153.62       613040.96      1204194.59
1980-1989       17            610441.61       631528.12      1241969.73
1980-1989       18            625061.29       645124.49      1270185.79
1980-1989       19            635263.16       654220.58      1289483.74
1980-1989       20            640240.42       658402.87      1298643.29
1980-1989       21            639548.11       656863.94      1296412.05
1980-1989       22            635606.40       651422.83      1287029.23
1980-1989       23            630252.35       644594.02      1274846.37
1980-1989       24            622136.41       634613.36      1256749.77
1980-1989       25            608474.01       619346.74      1227820.75
1980-1989       26            592810.71       602100.33      1194911.04
1980-1989       27            575986.84       583983.33      1159970.16
1980-1989       28            559557.97       566299.44      1125857.40
1980-1989       29            545358.96       551198.31      1096557.28
1980-1989       30            534023.88       539374.93      1073398.81
1980-1989       31            527434.44       532687.59      1060122.03
1980-1989       32            522929.97       528234.04      1051164.01
1980-1989       33            517715.95       524084.93      1041800.88
1980-1989       34            500696.89       507658.16      1008355.06
1980-1989       35            493819.95       500821.97       994641.92
1980-1989       36            493808.76       501119.61       994928.37
1980-1989       37            492788.84       500407.29       993196.13
1980-1989       38            498036.33       505928.07      1003964.39
1980-1989       39            507552.08       515630.67      1023182.76
1980-1989       40            520785.20       528749.30      1049534.50
1980-1989       41            519068.19       526462.81      1045531.00
1980-1989       42            504230.27       511119.86      1015350.14
1980-1989       43            488940.15       494922.23       983862.37
1980-1989       44            487621.15       492479.24       980100.39
1980-1989       45            480048.54       483908.36       963956.90
1980-1989       46            468125.31       471155.94       939281.24
1980-1989       47            459682.67       461648.80       921331.47
1980-1989       48            446946.64       447594.75       894541.39
1980-1989       49            431487.23       430664.10       862151.33
1980-1989       50            412767.92       410268.74       823036.66
1980-1989       51            405930.20       401166.69       807096.89
1980-1989       52            410647.31       401688.88       812336.19
1980-1989       53            418619.01       401934.45       820553.46
1980-1989       54            429523.25       400787.38       830310.63
1980-1989       55            442444.35       398504.17       840948.52
1980-1989       56            455781.93       394198.29       849980.22
1980-1989       57            468063.50       388063.78       856127.28
1980-1989       58            479210.89       381191.43       860402.31
1980-1989       59            487423.74       371649.93       859073.67
1980-1989       60            490316.61       358496.40       848813.00
1980-1989       61            477444.28       336083.54       813527.82
1980-1989       62            457121.36       310550.15       767671.52
1980-1989       63            436796.98       287754.03       724551.00
1980-1989       64            416157.69       268092.43       684250.12
1980-1989       65            405615.78       257328.05       662943.83
1980-1989       66            398045.54       250636.24       648681.78
1980-1989       67            389778.10       244351.74       634129.85
1980-1989       68            380756.11       237224.76       617980.88
1980-1989       69            371787.15       230135.29       601922.44
1980-1989       70            366939.15       224916.67       591855.82
1980-1989       71            373469.06       225232.40       598701.46
1980-1989       72            383076.18       226410.68       609486.85
1980-1989       73            388840.18       224945.74       613785.92
1980-1989       74            389118.59       220656.06       609774.65
1980-1989       75            376437.21       209278.69       585715.89
1980-1989       76            357816.50       194161.83       551978.33
1980-1989       77            337015.83       177614.17       514630.00
1980-1989       78            315075.83       160544.17       475620.00
1980-1989       79            290905.17       143005.00       433910.17
1980-1989       80            264478.50       124089.17       388567.67
1980-1989       81            238295.83       106992.33       345288.17
1980-1989       82            211772.33        90938.67       302711.00
1980-1989       83            184857.33        75977.33       260834.67
1980-1989       84            159047.67        62101.83       221149.50
1980-1989       85            134939.83        49677.17       184617.00
1980-1989       86            112015.67        38997.33       151013.00
1980-1989       87             90843.00        30160.00       121003.00
1980-1989       88             71851.67        22873.83        94725.50
1980-1989       89             55749.83        17133.67        72883.50
1980-1989       90             42385.33        12542.50        54927.83
1980-1989       91             31492.33         9005.83        40498.17
1980-1989       92             22785.00         6317.17        29102.17
1980-1989       93             16043.67         4416.83        20460.50
1980-1989       94             11002.50         2970.67        13973.17
1980-1989       95              7207.17         1926.67         9133.83
1980-1989       96              4634.67         1226.33         5861.00
1980-1989       97              2917.33          720.83         3638.17
1980-1989       98              1780.67          411.00         2191.67
1980-1989       99              1056.50          258.00         1314.50
1980-1989      100               598.50          147.83          746.33
1980-1989      101               334.50           75.33          409.83
1980-1989      102               182.17           36.50          218.67
1980-1989      103                91.00           19.33          110.33
1980-1989      104                40.67           12.17           52.83
1980-1989      105                21.00            4.33           25.33
1980-1989      106                 8.50            2.00           10.50
1980-1989      107                 3.17            0.83            4.00
1980-1989      108                 0.17            0.50            0.67
1980-1989      109                 0.00            0.83            0.83
1980-1989      110+                0.00            0.00            0.00
1990-1999        0            435233.57       457879.46       893113.03
1990-1999        1            442682.00       465502.80       908184.81
1990-1999        2            448222.53       471727.32       919949.85
1990-1999        3            451219.48       474913.58       926133.06
1990-1999        4            453911.66       477834.37       931746.02
1990-1999        5            455932.18       479988.04       935920.22
1990-1999        6            455938.27       479968.29       935906.56
1990-1999        7            455879.20       479260.78       935139.98
1990-1999        8            456992.11       479406.38       936398.49
1990-1999        9            457564.02       480141.75       937705.77
1990-1999       10            456082.35       479396.27       935478.62
1990-1999       11            453787.42       477474.77       931262.19
1990-1999       12            451966.82       475486.54       927453.36
1990-1999       13            451040.74       474538.19       925578.92
1990-1999       14            451516.87       475129.62       926646.50
1990-1999       15            454186.39       477813.42       931999.81
1990-1999       16            458044.22       481172.01       939216.23
1990-1999       17            463210.75       485323.99       948534.74
1990-1999       18            471708.59       491978.61       963687.19
1990-1999       19            485351.01       501661.58       987012.59
1990-1999       20            505576.05       517760.62      1023336.68
1990-1999       21            529869.26       539148.97      1069018.23
1990-1999       22            555333.53       563983.36      1119316.88
1990-1999       23            580464.77       589881.41      1170346.18
1990-1999       24            603248.80       614812.42      1218061.21
1990-1999       25            624236.85       638448.11      1262684.96
1990-1999       26            643349.95       660256.83      1303606.78
1990-1999       27            659298.30       679765.52      1339063.83
1990-1999       28            670381.68       693802.99      1364184.67
1990-1999       29            676344.22       703072.25      1379416.47
1990-1999       30            676698.18       705277.21      1381975.39
1990-1999       31            671137.82       700225.39      1371363.21
1990-1999       32            663593.23       691444.91      1355038.13
1990-1999       33            655056.22       680971.24      1336027.46
1990-1999       34            644399.60       667754.71      1312154.31
1990-1999       35            628699.81       649805.70      1278505.51
1990-1999       36            611067.83       630155.37      1241223.21
1990-1999       37            592511.18       609219.43      1201730.61
1990-1999       38            574787.76       588885.49      1163673.25
1990-1999       39            559402.52       570939.00      1130341.52
1990-1999       40            546659.38       555799.14      1102458.51
1990-1999       41            538150.39       545526.08      1083676.46
1990-1999       42            532515.58       538226.33      1070741.92
1990-1999       43            526133.94       530798.04      1056931.97
1990-1999       44            507602.75       511771.59      1019374.34
1990-1999       45            498999.23       501986.98      1000986.22
1990-1999       46            497053.61       499015.77       996069.38
1990-1999       47            494036.08       494793.63       988829.71
1990-1999       48            497427.33       496759.09       994186.41
