Czechia, Deaths (period 1x10), 	Last modified: 25 Jan 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
1960-1969        4               331.00          506.00          837.00
1960-1969        5               289.00          427.00          716.00
1960-1969        6               279.00          408.00          687.00
1960-1969        7               229.00          451.00          680.00
1960-1969        8               218.00          398.00          616.00
1960-1969        9               203.00          385.00          588.00
1960-1969       10               207.00          369.00          576.00
1960-1969       11               207.00          350.00          557.00
1960-1969       12               194.00          401.00          595.00
1960-1969       13               220.00          430.00          650.00
1960-1969       14               267.00          483.00          750.00
1960-1969       15               312.00          577.00          889.00
1960-1969       16               391.00          725.00         1116.00
1960-1969       17               401.00         1145.00         1546.00
1960-1969       18               471.00         1379.00         1850.00
1960-1969       19               426.00         1272.00         1698.00
1960-1969       20               406.00         1303.00         1709.00
1960-1969       21               368.00         1380.00         1748.00
1960-1969       22               370.00         1299.00         1669.00
1960-1969       23               383.00         1190.00         1573.00
1960-1969       24               355.00         1122.00         1477.00
1960-1969       25               376.00         1039.00         1415.00
1960-1969       26               363.00         1015.00         1378.00
1960-1969       27               369.00          961.00         1330.00
1960-1969       28               354.00          992.00         1346.00
1960-1969       29               443.00         1012.00         1455.00
1960-1969       30               435.00         1051.00         1486.00
1960-1969       31               485.00         1012.00         1497.00
1960-1969       32               540.00         1207.00         1747.00
1960-1969       33               592.00         1269.00         1861.00
1960-1969       34               662.00         1312.00         1974.00
1960-1969       35               725.00         1327.00         2052.00
1960-1969       36               857.00         1465.00         2322.00
1960-1969       37               934.00         1619.00         2553.00
1960-1969       38               925.00         1797.00         2722.00
1960-1969       39              1107.00         1920.00         3027.00
1960-1969       40              1190.00         2113.00         3303.00
1960-1969       41              1274.00         2150.00         3424.00
1960-1969       42              1278.00         2185.00         3463.00
1960-1969       43              1319.00         2351.00         3670.00
1960-1969       44              1448.00         2534.00         3982.00
1960-1969       45              1622.00         2581.00         4203.00
1960-1969       46              1682.00         2840.00         4522.00
1960-1969       47              1740.00         2997.00         4737.00
1960-1969       48              2022.00         3302.00         5324.00
1960-1969       49              2192.00         3539.00         5731.00
1960-1969       50              2385.00         4050.00         6435.00
1960-1969       51              2812.00         4793.00         7605.00
1960-1969       52              3313.00         5512.00         8825.00
1960-1969       53              3783.00         6645.00        10428.00
1960-1969       54              4182.00         7573.00        11755.00
1960-1969       55              4621.00         8518.00        13139.00
1960-1969       56              5082.00         9291.00        14373.00
1960-1969       57              5518.00        10261.00        15779.00
1960-1969       58              5983.00        11343.00        17326.00
1960-1969       59              6693.00        12299.00        18992.00
1960-1969       60              7135.00        13354.00        20489.00
1960-1969       61              7760.00        14156.00        21916.00
1960-1969       62              8259.00        14607.00        22866.00
1960-1969       63              8947.00        15615.00        24562.00
1960-1969       64              9704.00        15886.00        25590.00
1960-1969       65             10489.00        16323.00        26812.00
1960-1969       66             11410.00        16681.00        28091.00
1960-1969       67             12133.00        16813.00        28946.00
1960-1969       68             12716.00        16836.00        29552.00
1960-1969       69             13455.00        16570.00        30025.00
1960-1969       70             14150.00        16304.00        30454.00
1960-1969       71             15040.00        16034.00        31074.00
1960-1969       72             15746.00        16002.00        31748.00
1960-1969       73             16109.00        15714.00        31823.00
1960-1969       74             16807.00        15242.00        32049.00
1960-1969       75             17374.00        14726.00        32100.00
1960-1969       76             17252.00        14418.00        31670.00
1960-1969       77             17832.00        14243.00        32075.00
1960-1969       78             17479.00        13458.00        30937.00
1960-1969       79             17353.00        13097.00        30450.00
1960-1969       80             16954.00        12394.00        29348.00
1960-1969       81             16482.00        11528.00        28010.00
1960-1969       82             15685.00        10573.00        26258.00
1960-1969       83             14559.00         9587.00        24146.00
1960-1969       84             13212.00         8511.00        21723.00
1960-1969       85             11915.00         7378.00        19293.00
1960-1969       86             10326.00         6331.00        16657.00
1960-1969       87              8854.00         5281.00        14135.00
1960-1969       88              7334.00         4417.00        11751.00
1960-1969       89              5991.00         3449.00         9440.00
1960-1969       90              4664.00         2663.00         7327.00
1960-1969       91              3549.00         1999.00         5548.00
1960-1969       92              2753.00         1388.00         4141.00
1960-1969       93              1940.00          977.00         2917.00
1960-1969       94              1318.00          702.00         2020.00
1960-1969       95               906.00          441.00         1347.00
1960-1969       96               621.00          285.00          906.00
1960-1969       97               356.00          152.00          508.00
1960-1969       98               240.00           94.00          334.00
1960-1969       99               144.00           54.00          198.00
1960-1969      100                84.00           30.00          114.00
1960-1969      101                52.32           19.42           71.74
1960-1969      102                26.17            9.36           35.53
1960-1969      103                13.41            2.25           15.66
1960-1969      104                 5.38            0.00            5.38
1960-1969      105                 1.46            0.00            1.46
1960-1969      106                 0.27            0.00            0.27
1960-1969      107                 0.00            0.00            0.00
1960-1969      108                 0.00            0.00            0.00
1960-1969      109                 0.00            0.00            0.00
1960-1969      110+                0.00            0.00            0.00
1970-1979        0             13562.00        19492.00        33054.00
1970-1979        1               682.00          876.00         1558.00
1970-1979        2               430.00          574.00         1004.00
1970-1979        3               328.00          494.00          822.00
1970-1979        4               308.00          437.00          745.00
1970-1979        5               262.00          393.00          655.00
1970-1979        6               239.00          345.00          584.00
1970-1979        7               214.00          348.00          562.00
1970-1979        8               156.00          329.00          485.00
1970-1979        9               148.00          269.00          417.00
1970-1979       10               136.00          296.00          432.00
1970-1979       11               151.00          284.00          435.00
1970-1979       12               140.00          260.00          400.00
1970-1979       13               161.00          279.00          440.00
1970-1979       14               179.00          393.00          572.00
1970-1979       15               228.00          428.00          656.00
1970-1979       16               284.00          614.00          898.00
1970-1979       17               351.00          843.00         1194.00
1970-1979       18               336.00         1069.00         1405.00
1970-1979       19               380.00         1065.00         1445.00
1970-1979       20               376.00         1108.00         1484.00
1970-1979       21               388.00         1276.00         1664.00
1970-1979       22               364.00         1257.00         1621.00
1970-1979       23               410.00         1216.00         1626.00
1970-1979       24               410.00         1265.00         1675.00
1970-1979       25               469.00         1250.00         1719.00
1970-1979       26               429.00         1220.00         1649.00
1970-1979       27               442.00         1266.00         1708.00
1970-1979       28               458.00         1172.00         1630.00
1970-1979       29               474.00         1210.00         1684.00
1970-1979       30               477.00         1213.00         1690.00
1970-1979       31               503.00         1242.00         1745.00
1970-1979       32               503.00         1246.00         1749.00
1970-1979       33               531.00         1247.00         1778.00
1970-1979       34               529.00         1268.00         1797.00
1970-1979       35               568.00         1322.00         1890.00
1970-1979       36               592.00         1389.00         1981.00
1970-1979       37               703.00         1505.00         2208.00
1970-1979       38               700.00         1686.00         2386.00
1970-1979       39               793.00         1712.00         2505.00
1970-1979       40               855.00         1936.00         2791.00
1970-1979       41              1066.00         2139.00         3205.00
1970-1979       42              1184.00         2439.00         3623.00
1970-1979       43              1313.00         2788.00         4101.00
1970-1979       44              1439.00         3001.00         4440.00
1970-1979       45              1669.00         3326.00         4995.00
1970-1979       46              1932.00         3789.00         5721.00
1970-1979       47              2188.00         4263.00         6451.00
1970-1979       48              2434.00         4730.00         7164.00
1970-1979       49              2556.00         5220.00         7776.00
1970-1979       50              3001.00         5921.00         8922.00
1970-1979       51              3086.00         6135.00         9221.00
1970-1979       52              3159.00         6217.00         9376.00
1970-1979       53              3288.00         6542.00         9830.00
1970-1979       54              3495.00         6719.00        10214.00
1970-1979       55              3680.00         7348.00        11028.00
1970-1979       56              4047.00         7799.00        11846.00
1970-1979       57              4344.00         8424.00        12768.00
1970-1979       58              4836.00         9109.00        13945.00
1970-1979       59              5234.00         9801.00        15035.00
1970-1979       60              5877.00        10774.00        16651.00
1970-1979       61              7016.00        12559.00        19575.00
1970-1979       62              7721.00        14317.00        22038.00
1970-1979       63              9149.00        16154.00        25303.00
1970-1979       64             10433.00        18026.00        28459.00
1970-1979       65             11579.00        19440.00        31019.00
1970-1979       66             12706.00        20554.00        33260.00
1970-1979       67             13785.00        21383.00        35168.00
1970-1979       68             14848.00        22497.00        37345.00
1970-1979       69             16397.00        23113.00        39510.00
1970-1979       70             17835.00        23381.00        41216.00
1970-1979       71             18822.00        23355.00        42177.00
1970-1979       72             19842.00        23068.00        42910.00
1970-1979       73             20907.00        22699.00        43606.00
1970-1979       74             22193.00        21906.00        44099.00
1970-1979       75             23050.00        21220.00        44270.00
1970-1979       76             23323.00        19963.00        43286.00
1970-1979       77             23895.00        18813.00        42708.00
1970-1979       78             23728.00        17480.00        41208.00
1970-1979       79             23375.00        16399.00        39774.00
1970-1979       80             22937.00        14472.00        37409.00
1970-1979       81             21820.00        13086.00        34906.00
1970-1979       82             20741.00        12045.00        32786.00
1970-1979       83             19055.00        10575.00        29630.00
1970-1979       84             17711.00         9549.00        27260.00
1970-1979       85             15626.00         8093.00        23719.00
1970-1979       86             13825.00         6883.00        20708.00
1970-1979       87             12223.00         5919.00        18142.00
1970-1979       88             10128.00         4634.00        14762.00
1970-1979       89              8361.00         3774.00        12135.00
1970-1979       90              6694.00         2911.00         9605.00
1970-1979       91              5370.00         2246.00         7616.00
1970-1979       92              4102.00         1732.00         5834.00
1970-1979       93              3009.00         1177.00         4186.00
1970-1979       94              2090.00          792.00         2882.00
1970-1979       95              1459.00          536.00         1995.00
1970-1979       96               963.00          355.00         1318.00
1970-1979       97               631.00          223.00          854.00
1970-1979       98               387.00          145.00          532.00
1970-1979       99               209.00           68.00          277.00
1970-1979      100               125.00           47.00          172.00
1970-1979      101                86.24           29.48          115.72
1970-1979      102                60.19           23.09           83.28
1970-1979      103                32.96           11.68           44.64
1970-1979      104                18.11            5.66           23.77
1970-1979      105                 9.08            2.77           11.85
1970-1979      106                 2.62            0.34            2.96
1970-1979      107                 1.10            0.00            1.10
1970-1979      108                 0.69            0.00            0.69
1970-1979      109                 0.00            0.00            0.00
1970-1979      110+                0.00            0.00            0.00
1980-1989        0              7566.00        10964.00        18530.00
1980-1989        1               474.00          599.00         1073.00
1980-1989        2               292.00          383.00          675.00
1980-1989        3               253.00          341.00          594.00
1980-1989        4               237.00          362.00          599.00
1980-1989        5               212.00          332.00          544.00
1980-1989        6               216.00          364.00          580.00
1980-1989        7               231.00          343.00          574.00
1980-1989        8               178.00          296.00          474.00
1980-1989        9               161.00          296.00          457.00
1980-1989       10               151.00          250.00          401.00
1980-1989       11               153.00          253.00          406.00
1980-1989       12               141.00          239.00          380.00
1980-1989       13               151.00          272.00          423.00
1980-1989       14               147.00          312.00          459.00
1980-1989       15               192.00          352.00          544.00
1980-1989       16               206.00          485.00          691.00
1980-1989       17               258.00          623.00          881.00
1980-1989       18               260.00          801.00         1061.00
1980-1989       19               270.00          717.00          987.00
1980-1989       20               236.00          687.00          923.00
1980-1989       21               249.00          753.00         1002.00
1980-1989       22               252.00          819.00         1071.00
1980-1989       23               278.00          862.00         1140.00
1980-1989       24               275.00          927.00         1202.00
1980-1989       25               305.00          857.00         1162.00
1980-1989       26               308.00          872.00         1180.00
1980-1989       27               330.00          921.00         1251.00
1980-1989       28               393.00          993.00         1386.00
1980-1989       29               385.00         1049.00         1434.00
1980-1989       30               412.00         1213.00         1625.00
1980-1989       31               446.00         1283.00         1729.00
1980-1989       32               572.00         1343.00         1915.00
1980-1989       33               595.00         1444.00         2039.00
1980-1989       34               662.00         1546.00         2208.00
1980-1989       35               688.00         1686.00         2374.00
1980-1989       36               750.00         1935.00         2685.00
1980-1989       37               818.00         1976.00         2794.00
1980-1989       38               892.00         2201.00         3093.00
1980-1989       39               965.00         2349.00         3314.00
1980-1989       40              1047.00         2584.00         3631.00
1980-1989       41              1121.00         2706.00         3827.00
1980-1989       42              1232.00         2858.00         4090.00
1980-1989       43              1290.00         2942.00         4232.00
1980-1989       44              1319.00         3058.00         4377.00
1980-1989       45              1382.00         3371.00         4753.00
1980-1989       46              1584.00         3647.00         5231.00
1980-1989       47              1635.00         3902.00         5537.00
1980-1989       48              1883.00         4154.00         6037.00
1980-1989       49              2104.00         4788.00         6892.00
1980-1989       50              2247.00         5159.00         7406.00
1980-1989       51              2558.00         5886.00         8444.00
1980-1989       52              2785.00         6330.00         9115.00
1980-1989       53              3215.00         7149.00        10364.00
1980-1989       54              3620.00         7861.00        11481.00
1980-1989       55              3946.00         8720.00        12666.00
1980-1989       56              4532.00         9652.00        14184.00
1980-1989       57              5177.00        10599.00        15776.00
1980-1989       58              5708.00        11823.00        17531.00
1980-1989       59              6344.00        12765.00        19109.00
1980-1989       60              6931.00        13626.00        20557.00
1980-1989       61              7478.00        13888.00        21366.00
1980-1989       62              7673.00        14130.00        21803.00
1980-1989       63              8164.00        14035.00        22199.00
1980-1989       64              8215.00        14211.00        22426.00
1980-1989       65              9082.00        14918.00        24000.00
1980-1989       66              9820.00        15170.00        24990.00
1980-1989       67             10710.00        15895.00        26605.00
1980-1989       68             11602.00        16537.00        28139.00
1980-1989       69             12790.00        17490.00        30280.00
1980-1989       70             14121.00        18552.00        32673.00
1980-1989       71             15997.00        19963.00        35960.00
1980-1989       72             18462.00        21765.00        40227.00
1980-1989       73             21200.00        23624.00        44824.00
1980-1989       74             23091.00        24517.00        47608.00
1980-1989       75             25130.00        24536.00        49666.00
1980-1989       76             26050.00        24394.00        50444.00
1980-1989       77             27427.00        23642.00        51069.00
1980-1989       78             28423.00        22712.00        51135.00
1980-1989       79             28406.00        21117.00        49523.00
1980-1989       80             28519.00        19724.00        48243.00
1980-1989       81             27733.00        17790.00        45523.00
1980-1989       82             26953.00        15645.00        42598.00
1980-1989       83             25407.00        13646.00        39053.00
1980-1989       84             23792.00        11919.00        35711.00
1980-1989       85             21825.00         9975.00        31800.00
1980-1989       86             19070.00         8354.00        27424.00
1980-1989       87             16546.00         6594.00        23140.00
1980-1989       88             13925.00         5121.00        19046.00
1980-1989       89             11358.00         3925.00        15283.00
1980-1989       90              9069.00         3105.00        12174.00
1980-1989       91              7181.00         2232.00         9413.00
1980-1989       92              5374.00         1744.00         7118.00
1980-1989       93              4057.00         1249.00         5306.00
1980-1989       94              2801.00          816.00         3617.00
1980-1989       95              1961.00          541.00         2502.00
1980-1989       96              1233.00          344.00         1577.00
1980-1989       97               832.00          211.00         1043.00
1980-1989       98               549.00          145.00          694.00
1980-1989       99               319.00           70.00          389.00
1980-1989      100               209.00           44.00          253.00
1980-1989      101               134.90           42.63          177.53
1980-1989      102                57.04           23.38           80.42
1980-1989      103                31.72           12.22           43.94
1980-1989      104                16.73            6.13           22.86
1980-1989      105                 7.42            2.11            9.53
1980-1989      106                 2.91            0.54            3.45
1980-1989      107                 0.28            0.00            0.28
1980-1989      108                 0.00            0.00            0.00
1980-1989      109                 0.00            0.00            0.00
1980-1989      110+                0.00            0.00            0.00
1990-1999        0              3635.00         4900.00         8535.00
1990-1999        1               299.00          386.00          685.00
1990-1999        2               202.00          226.00          428.00
1990-1999        3               165.00          208.00          373.00
1990-1999        4               115.00          184.00          299.00
1990-1999        5               121.00          166.00          287.00
1990-1999        6               119.00          166.00          285.00
1990-1999        7               121.00          168.00          289.00
1990-1999        8               125.00          173.00          298.00
1990-1999        9               101.00          171.00          272.00
1990-1999       10               114.00          167.00          281.00
1990-1999       11                95.00          141.00          236.00
1990-1999       12               124.00          201.00          325.00
1990-1999       13               115.00          197.00          312.00
1990-1999       14               141.00          267.00          408.00
1990-1999       15               174.00          374.00          548.00
1990-1999       16               244.00          485.00          729.00
1990-1999       17               294.00          730.00         1024.00
1990-1999       18               308.00          926.00         1234.00
1990-1999       19               306.00          928.00         1234.00
1990-1999       20               305.00          956.00         1261.00
1990-1999       21               299.00          943.00         1242.00
1990-1999       22               280.00          912.00         1192.00
1990-1999       23               289.00          931.00         1220.00
1990-1999       24               289.00          885.00         1174.00
1990-1999       25               264.00          888.00         1152.00
1990-1999       26               274.00          814.00         1088.00
1990-1999       27               255.00          839.00         1094.00
1990-1999       28               285.00          872.00         1157.00
1990-1999       29               273.00          873.00         1146.00
1990-1999       30               310.00          883.00         1193.00
1990-1999       31               347.00          981.00         1328.00
1990-1999       32               373.00         1021.00         1394.00
1990-1999       33               407.00         1072.00         1479.00
1990-1999       34               480.00         1166.00         1646.00
1990-1999       35               510.00         1265.00         1775.00
1990-1999       36               609.00         1427.00         2036.00
1990-1999       37               660.00         1615.00         2275.00
1990-1999       38               736.00         1890.00         2626.00
1990-1999       39               898.00         2162.00         3060.00
1990-1999       40               941.00         2385.00         3326.00
1990-1999       41              1104.00         2725.00         3829.00
1990-1999       42              1254.00         3011.00         4265.00
1990-1999       43              1451.00         3519.00         4970.00
1990-1999       44              1591.00         3814.00         5405.00
1990-1999       45              1784.00         4209.00         5993.00
1990-1999       46              1904.00         4536.00         6440.00
1990-1999       47              2066.00         5171.00         7237.00
1990-1999       48              2233.00         5326.00         7559.00
1990-1999       49              2353.00         5718.00         8071.00
1990-1999       50              2495.00         6059.00         8554.00
1990-1999       51              2589.00         6293.00         8882.00
1990-1999       52              2600.00         6630.00         9230.00
1990-1999       53              2886.00         6707.00         9593.00
1990-1999       54              2946.00         7081.00        10027.00
1990-1999       55              3217.00         7359.00        10576.00
1990-1999       56              3301.00         7637.00        10938.00
1990-1999       57              3667.00         8066.00        11733.00
1990-1999       58              3876.00         8681.00        12557.00
1990-1999       59              4425.00         9380.00        13805.00
1990-1999       60              4884.00        10329.00        15213.00
1990-1999       61              5296.00        10991.00        16287.00
1990-1999       62              6095.00        11880.00        17975.00
1990-1999       63              6726.00        12945.00        19671.00
1990-1999       64              7542.00        13743.00        21285.00
1990-1999       65              8685.00        14610.00        23295.00
1990-1999       66              9644.00        15678.00        25322.00
1990-1999       67             10526.00        16458.00        26984.00
1990-1999       68             11787.00        17607.00        29394.00
1990-1999       69             12898.00        18221.00        31119.00
1990-1999       70             14171.00        18416.00        32587.00
1990-1999       71             14674.00        18329.00        33003.00
1990-1999       72             15112.00        17561.00        32673.00
1990-1999       73             15342.00        16837.00        32179.00
1990-1999       74             15581.00        16149.00        31730.00
1990-1999       75             16391.00        16078.00        32469.00
1990-1999       76             17540.00        16303.00        33843.00
1990-1999       77             18361.00        16155.00        34516.00
1990-1999       78             19265.00        15778.00        35043.00
1990-1999       79             19987.00        15564.00        35551.00
1990-1999       80             21024.00        15297.00        36321.00
1990-1999       81             22410.00        15167.00        37577.00
1990-1999       82             23975.00        15292.00        39267.00
1990-1999       83             24785.00        14843.00        39628.00
1990-1999       84             24901.00        13666.00        38567.00
1990-1999       85             23810.00        12249.00        36059.00
1990-1999       86             22423.00        10647.00        33070.00
1990-1999       87             20137.00         9085.00        29222.00
1990-1999       88             17859.00         7338.00        25197.00
1990-1999       89             15195.00         5668.00        20863.00
1990-1999       90             12791.00         4458.00        17249.00
1990-1999       91             10132.00         3275.00        13407.00
1990-1999       92              7895.00         2461.00        10356.00
1990-1999       93              5965.00         1639.00         7604.00
1990-1999       94              4327.00         1145.00         5472.00
1990-1999       95              3100.00          754.00         3854.00
1990-1999       96              2066.00          480.00         2546.00
1990-1999       97              1327.00          300.00         1627.00
1990-1999       98               855.00          186.00         1041.00
1990-1999       99               508.00          103.00          611.00
1990-1999      100               290.00           54.00          344.00
1990-1999      101               187.12           38.06          225.18
1990-1999      102                98.60           20.20          118.80
1990-1999      103                52.06            9.39           61.45
1990-1999      104                26.61            2.74           29.35
1990-1999      105                12.98            0.63           13.61
1990-1999      106                 5.36            0.00            5.36
1990-1999      107                 0.27            0.00            0.27
1990-1999      108                 0.00            0.00            0.00
1990-1999      109                 0.00            0.00            0.00
1990-1999      110+                0.00            0.00            0.00
2000-2009        0              1496.00         2091.00         3587.00
2000-2009        1               155.00          183.00          338.00
2000-2009        2                95.00          104.00          199.00
2000-2009        3                67.00           94.00          161.00
2000-2009        4                53.00           79.00          132.00
2000-2009        5                46.00           71.00          117.00
2000-2009        6                58.00           80.00          138.00
2000-2009        7                62.00           71.00          133.00
2000-2009        8                42.00           75.00          117.00
2000-2009        9                47.00           93.00          140.00
2000-2009       10                67.00           92.00          159.00
2000-2009       11                66.00           75.00          141.00
2000-2009       12                55.00          117.00          172.00
2000-2009       13                72.00          112.00          184.00
2000-2009       14                96.00          152.00          248.00
2000-2009       15               139.00          186.00          325.00
2000-2009       16               124.00          288.00          412.00
2000-2009       17               161.00          348.00          509.00
2000-2009       18               186.00          585.00          771.00
2000-2009       19               207.00          587.00          794.00
2000-2009       20               204.00          668.00          872.00
2000-2009       21               200.00          706.00          906.00
2000-2009       22               195.00          741.00          936.00
2000-2009       23               216.00          770.00          986.00
2000-2009       24               235.00          800.00         1035.00
2000-2009       25               236.00          766.00         1002.00
2000-2009       26               237.00          840.00         1077.00
2000-2009       27               230.00          794.00         1024.00
2000-2009       28               273.00          830.00         1103.00
2000-2009       29               268.00          872.00         1140.00
2000-2009       30               304.00          886.00         1190.00
2000-2009       31               313.00          879.00         1192.00
2000-2009       32               323.00          888.00         1211.00
2000-2009       33               372.00          993.00         1365.00
2000-2009       34               393.00          988.00         1381.00
2000-2009       35               423.00          961.00         1384.00
2000-2009       36               438.00         1117.00         1555.00
2000-2009       37               484.00         1217.00         1701.00
2000-2009       38               542.00         1288.00         1830.00
2000-2009       39               582.00         1347.00         1929.00
2000-2009       40               687.00         1495.00         2182.00
2000-2009       41               726.00         1612.00         2338.00
2000-2009       42               872.00         1831.00         2703.00
2000-2009       43               907.00         2083.00         2990.00
2000-2009       44              1052.00         2337.00         3389.00
2000-2009       45              1144.00         2540.00         3684.00
2000-2009       46              1315.00         3076.00         4391.00
2000-2009       47              1528.00         3366.00         4894.00
2000-2009       48              1759.00         3870.00         5629.00
2000-2009       49              1952.00         4521.00         6473.00
2000-2009       50              2209.00         5023.00         7232.00
2000-2009       51              2476.00         5493.00         7969.00
2000-2009       52              2720.00         6180.00         8900.00
2000-2009       53              3002.00         7030.00        10032.00
2000-2009       54              3225.00         7637.00        10862.00
2000-2009       55              3558.00         8324.00        11882.00
2000-2009       56              3891.00         8610.00        12501.00
2000-2009       57              4200.00         9170.00        13370.00
2000-2009       58              4473.00         9791.00        14264.00
2000-2009       59              4849.00        10255.00        15104.00
2000-2009       60              4931.00        10530.00        15461.00
2000-2009       61              5255.00        10914.00        16169.00
2000-2009       62              5195.00        11043.00        16238.00
2000-2009       63              5528.00        10943.00        16471.00
2000-2009       64              5703.00        11060.00        16763.00
2000-2009       65              6019.00        11199.00        17218.00
2000-2009       66              6390.00        11391.00        17781.00
2000-2009       67              6849.00        11869.00        18718.00
2000-2009       68              7537.00        12237.00        19774.00
2000-2009       69              8260.00        12845.00        21105.00
2000-2009       70              9046.00        13426.00        22472.00
2000-2009       71             10026.00        14009.00        24035.00
2000-2009       72             11190.00        14636.00        25826.00
2000-2009       73             12607.00        15286.00        27893.00
2000-2009       74             14007.00        15967.00        29974.00
2000-2009       75             15828.00        16439.00        32267.00
2000-2009       76             17247.00        17198.00        34445.00
