Greece, Death rates (period 1x1), 	Last modified: 08 Nov 2021;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1981          83             0.110933        0.124014        0.116429
  1981          84             0.107668        0.129580        0.116481
  1981          85             0.133006        0.146253        0.138096
  1981          86             0.152934        0.161494        0.156179
  1981          87             0.141260        0.170581        0.152734
  1981          88             0.173821        0.181053        0.176742
  1981          89             0.167543        0.205465        0.182370
  1981          90             0.207829        0.218022        0.211367
  1981          91             0.232304        0.230308        0.231646
  1981          92             0.192512        0.247331        0.211983
  1981          93             0.263272        0.252454        0.259134
  1981          94             0.215175        0.274727        0.237241
  1981          95             0.270686        0.281157        0.274182
  1981          96             0.303126        0.326496        0.310742
  1981          97             0.237244        0.338748        0.273492
  1981          98             0.306178        0.303479        0.305216
  1981          99             0.363872        0.435985        0.386909
  1981         100             0.383944        0.402584        0.389661
  1981         101             0.408998        0.424444        0.413645
  1981         102             0.435569        0.448154        0.439275
  1981         103             0.465650        0.471593        0.467370
  1981         104             0.499576        0.501635        0.500158
  1981         105             0.533061        0.542178        0.535536
  1981         106             0.569781        0.567927        0.569286
  1981         107             0.615231        0.596859        0.610385
  1981         108             0.663217        0.654344        0.660985
  1981         109             0.728632        0.957164        0.773027
  1981         110+            1.100041        4.173913        1.211334
  1982           0             0.013168        0.015907        0.014586
  1982           1             0.000495        0.000625        0.000562
  1982           2             0.000436        0.000421        0.000428
  1982           3             0.000350        0.000344        0.000347
  1982           4             0.000239        0.000239        0.000239
  1982           5             0.000386        0.000170        0.000275
  1982           6             0.000218        0.000372        0.000297
  1982           7             0.000177        0.000232        0.000205
  1982           8             0.000343        0.000261        0.000301
  1982           9             0.000220        0.000327        0.000275
  1982          10             0.000193        0.000315        0.000255
  1982          11             0.000178        0.000221        0.000200
  1982          12             0.000106        0.000455        0.000285
  1982          13             0.000182        0.000296        0.000241
  1982          14             0.000228        0.000471        0.000352
  1982          15             0.000340        0.000485        0.000414
  1982          16             0.000242        0.000650        0.000451
  1982          17             0.000398        0.001061        0.000737
  1982          18             0.000386        0.000988        0.000691
  1982          19             0.000347        0.001030        0.000690
  1982          20             0.000457        0.001067        0.000766
  1982          21             0.000503        0.001244        0.000880
  1982          22             0.000414        0.000970        0.000693
  1982          23             0.000352        0.001014        0.000683
  1982          24             0.000256        0.001111        0.000681
  1982          25             0.000440        0.001183        0.000806
  1982          26             0.000390        0.001066        0.000723
  1982          27             0.000499        0.000982        0.000739
  1982          28             0.000429        0.001101        0.000765
  1982          29             0.000459        0.001204        0.000832
  1982          30             0.000632        0.001018        0.000825
  1982          31             0.000459        0.001062        0.000762
  1982          32             0.000465        0.001174        0.000819
  1982          33             0.000586        0.001098        0.000838
  1982          34             0.000646        0.001060        0.000848
  1982          35             0.000808        0.001364        0.001081
  1982          36             0.000855        0.001218        0.001033
  1982          37             0.000556        0.001308        0.000924
  1982          38             0.000830        0.001559        0.001191
  1982          39             0.000941        0.002015        0.001473
  1982          40             0.000993        0.001607        0.001292
  1982          41             0.000961        0.001652        0.001293
  1982          42             0.001090        0.001971        0.001515
  1982          43             0.001349        0.002567        0.001939
  1982          44             0.001357        0.002407        0.001863
  1982          45             0.001428        0.002731        0.002052
  1982          46             0.001633        0.002913        0.002246
  1982          47             0.001688        0.002917        0.002287
  1982          48             0.002006        0.003705        0.002845
  1982          49             0.002490        0.004227        0.003353
  1982          50             0.002100        0.004779        0.003456
  1982          51             0.002279        0.005359        0.003809
  1982          52             0.002798        0.005559        0.004150
  1982          53             0.003461        0.006154        0.004784
  1982          54             0.003554        0.006376        0.004930
  1982          55             0.004360        0.008510        0.006377
  1982          56             0.003933        0.008623        0.006182
  1982          57             0.005058        0.010051        0.007438
  1982          58             0.005025        0.011991        0.008361
  1982          59             0.005671        0.011732        0.008502
  1982          60             0.006201        0.013092        0.009481
  1982          61             0.007166        0.014022        0.010448
  1982          62             0.009050        0.016357        0.012471
  1982          63             0.008448        0.017448        0.012573
  1982          64             0.010652        0.019703        0.014756
  1982          65             0.011378        0.022192        0.016376
  1982          66             0.012493        0.023777        0.017667
  1982          67             0.014881        0.027315        0.020662
  1982          68             0.015804        0.028340        0.021719
  1982          69             0.018280        0.032476        0.024684
  1982          70             0.018860        0.034515        0.025778
  1982          71             0.025516        0.039669        0.031674
  1982          72             0.028298        0.042133        0.034495
  1982          73             0.032362        0.047344        0.039433
  1982          74             0.038021        0.052854        0.044880
  1982          75             0.038171        0.054431        0.045467
  1982          76             0.044827        0.060231        0.051360
  1982          77             0.052354        0.066326        0.058464
  1982          78             0.058992        0.077951        0.067707
  1982          79             0.071466        0.085488        0.077735
  1982          80             0.070432        0.092507        0.079749
  1982          81             0.086450        0.095096        0.089775
  1982          82             0.097112        0.108143        0.101313
  1982          83             0.087735        0.115873        0.099258
  1982          84             0.116006        0.131587        0.122486
  1982          85             0.127714        0.132591        0.129659
  1982          86             0.150584        0.156799        0.152958
  1982          87             0.158027        0.158817        0.158324
  1982          88             0.154644        0.171858        0.161326
  1982          89             0.187835        0.208897        0.196261
  1982          90             0.173084        0.214926        0.189235
  1982          91             0.212499        0.230822        0.218771
  1982          92             0.219129        0.235486        0.224415
  1982          93             0.206288        0.252491        0.222425
  1982          94             0.238172        0.277972        0.253193
  1982          95             0.227761        0.261091        0.239866
  1982          96             0.250648        0.285880        0.262156
  1982          97             0.289842        0.305665        0.294816
  1982          98             0.252011        0.310436        0.272470
  1982          99             0.307009        0.457441        0.358852
  1982         100             0.377794        0.386794        0.380509
  1982         101             0.403643        0.406461        0.404501
  1982         102             0.430125        0.427177        0.429243
  1982         103             0.458805        0.449387        0.456037
  1982         104             0.493153        0.471533        0.486869
  1982         105             0.534366        0.502771        0.525353
  1982         106             0.575976        0.553095        0.569740
  1982         107             0.624355        0.578612        0.611959
  1982         108             0.691755        0.607643        0.668757
  1982         109             0.768647        0.695652        0.749766
  1982         110+            1.201933        0.868778        1.166587
  1983           0             0.012637        0.015934        0.014344
  1983           1             0.000686        0.000722        0.000705
  1983           2             0.000409        0.000321        0.000364
  1983           3             0.000271        0.000448        0.000362
  1983           4             0.000251        0.000316        0.000284
  1983           5             0.000238        0.000238        0.000238
  1983           6             0.000165        0.000261        0.000214
  1983           7             0.000285        0.000359        0.000323
  1983           8             0.000150        0.000309        0.000231
  1983           9             0.000219        0.000261        0.000240
  1983          10             0.000206        0.000235        0.000221
  1983          11             0.000192        0.000313        0.000254
  1983          12             0.000136        0.000310        0.000226
  1983          13             0.000292        0.000303        0.000297
  1983          14             0.000324        0.000593        0.000462
  1983          15             0.000277        0.000556        0.000419
  1983          16             0.000378        0.000673        0.000529
  1983          17             0.000255        0.001150        0.000713
  1983          18             0.000396        0.001393        0.000904
  1983          19             0.000442        0.001368        0.000910
  1983          20             0.000259        0.001317        0.000790
  1983          21             0.000455        0.001333        0.000899
  1983          22             0.000404        0.001072        0.000743
  1983          23             0.000550        0.001285        0.000919
  1983          24             0.000308        0.001181        0.000744
  1983          25             0.000440        0.000993        0.000714
  1983          26             0.000481        0.001092        0.000783
  1983          27             0.000431        0.001204        0.000811
  1983          28             0.000512        0.000933        0.000721
  1983          29             0.000505        0.000687        0.000596
  1983          30             0.000489        0.001186        0.000838
  1983          31             0.000556        0.001178        0.000868
  1983          32             0.000549        0.000816        0.000683
  1983          33             0.000575        0.001185        0.000879
  1983          34             0.000586        0.001239        0.000908
  1983          35             0.000720        0.001163        0.000937
  1983          36             0.000779        0.001649        0.001208
  1983          37             0.000837        0.001418        0.001123
  1983          38             0.000933        0.001166        0.001047
  1983          39             0.000774        0.001629        0.001198
  1983          40             0.001060        0.001852        0.001453
  1983          41             0.001111        0.001980        0.001535
  1983          42             0.001121        0.001720        0.001409
  1983          43             0.001059        0.002232        0.001625
  1983          44             0.001246        0.002289        0.001752
  1983          45             0.001404        0.002788        0.002072
  1983          46             0.001448        0.003310        0.002342
  1983          47             0.001785        0.003179        0.002454
  1983          48             0.001912        0.003103        0.002493
  1983          49             0.002080        0.004563        0.003307
  1983          50             0.002784        0.004738        0.003753
  1983          51             0.002613        0.004707        0.003670
  1983          52             0.002859        0.005344        0.004093
  1983          53             0.002919        0.005938        0.004397
  1983          54             0.003512        0.007277        0.005359
  1983          55             0.003812        0.007517        0.005617
  1983          56             0.004371        0.009118        0.006678
  1983          57             0.004715        0.010241        0.007360
  1983          58             0.005257        0.011640        0.008286
  1983          59             0.006134        0.011664        0.008775
  1983          60             0.006459        0.013095        0.009554
  1983          61             0.006918        0.014686        0.010604
  1983          62             0.008728        0.015734        0.012072
  1983          63             0.009306        0.017879        0.013305
  1983          64             0.010888        0.018560        0.014390
  1983          65             0.013235        0.021246        0.016854
  1983          66             0.012533        0.023359        0.017521
  1983          67             0.014489        0.025433        0.019486
  1983          68             0.017215        0.030071        0.023154
  1983          69             0.018406        0.030945        0.024293
  1983          70             0.020616        0.036051        0.027543
  1983          71             0.021815        0.036509        0.028272
  1983          72             0.027039        0.043604        0.034226
  1983          73             0.033787        0.047196        0.039755
  1983          74             0.036497        0.052707        0.044071
  1983          75             0.045689        0.056768        0.050781
  1983          76             0.046591        0.066965        0.055692
  1983          77             0.051498        0.069067        0.058900
  1983          78             0.065920        0.077954        0.071134
  1983          79             0.069701        0.086178        0.077208
  1983          80             0.080081        0.095334        0.086807
  1983          81             0.074532        0.093359        0.082408
  1983          82             0.100072        0.113737        0.105276
  1983          83             0.116809        0.131488        0.122335
  1983          84             0.105728        0.124827        0.113477
  1983          85             0.137097        0.146829        0.141121
  1983          86             0.138862        0.157206        0.146134
  1983          87             0.165759        0.185160        0.173107
  1983          88             0.182220        0.198237        0.188181
  1983          89             0.182413        0.206238        0.191556
  1983          90             0.231314        0.239481        0.234544
  1983          91             0.182546        0.233574        0.201967
  1983          92             0.242038        0.258830        0.247671
  1983          93             0.247771        0.263936        0.252881
  1983          94             0.226124        0.237009        0.229867
  1983          95             0.255708        0.285828        0.266961
  1983          96             0.283298        0.311916        0.293515
  1983          97             0.280322        0.363073        0.306463
  1983          98             0.350998        0.326974        0.343691
  1983          99             0.397724        0.550985        0.449546
  1983         100             0.398125        0.456479        0.416998
  1983         101             0.425657        0.489492        0.444495
  1983         102             0.452977        0.527758        0.475218
  1983         103             0.480005        0.571037        0.506572
  1983         104             0.509153        0.622790        0.541573
  1983         105             0.547345        0.678038        0.584233
  1983         106             0.596553        0.767953        0.643692
  1983         107             0.646197        0.931557        0.718492
  1983         108             0.709328        1.037812        0.792131
  1983         109             0.818874        1.168605        0.909364
  1983         110+            1.191837        2.082019        1.349748
  1984           0             0.012731        0.015550        0.014191
  1984           1             0.000538        0.000359        0.000445
  1984           2             0.000262        0.000572        0.000422
  1984           3             0.000245        0.000336        0.000292
  1984           4             0.000234        0.000341        0.000289
  1984           5             0.000264        0.000289        0.000277
  1984           6             0.000279        0.000303        0.000292
  1984           7             0.000178        0.000378        0.000281
  1984           8             0.000163        0.000230        0.000197
  1984           9             0.000122        0.000269        0.000198
  1984          10             0.000163        0.000273        0.000219
  1984          11             0.000068        0.000221        0.000147
  1984          12             0.000123        0.000273        0.000200
  1984          13             0.000177        0.000116        0.000145
  1984          14             0.000291        0.000366        0.000329
  1984          15             0.000375        0.000458        0.000418
  1984          16             0.000239        0.000689        0.000468
  1984          17             0.000338        0.000799        0.000573
  1984          18             0.000441        0.000986        0.000719
  1984          19             0.000286        0.000883        0.000589
  1984          20             0.000370        0.001385        0.000882
  1984          21             0.000431        0.001202        0.000817
  1984          22             0.000354        0.001197        0.000779
  1984          23             0.000292        0.001390        0.000846
  1984          24             0.000425        0.001218        0.000821
  1984          25             0.000307        0.001093        0.000699
  1984          26             0.000367        0.000962        0.000662
  1984          27             0.000438        0.001235        0.000831
  1984          28             0.000623        0.001112        0.000864
  1984          29             0.000364        0.001016        0.000688
  1984          30             0.000534        0.001172        0.000854
  1984          31             0.000396        0.000987        0.000692
  1984          32             0.000509        0.001114        0.000813
  1984          33             0.000471        0.001234        0.000855
  1984          34             0.000604        0.001163        0.000883
  1984          35             0.000585        0.000990        0.000785
  1984          36             0.000677        0.001220        0.000944
  1984          37             0.000779        0.001365        0.001068
  1984          38             0.000978        0.001452        0.001211
  1984          39             0.000943        0.001695        0.001312
  1984          40             0.001179        0.002201        0.001687
  1984          41             0.000963        0.001929        0.001443
  1984          42             0.000894        0.001770        0.001323
  1984          43             0.001393        0.002366        0.001862
  1984          44             0.001482        0.002474        0.001962
  1984          45             0.001415        0.002802        0.002089
  1984          46             0.001586        0.003168        0.002350
  1984          47             0.001613        0.003184        0.002368
  1984          48             0.001909        0.003339        0.002596
  1984          49             0.002121        0.003703        0.002894
  1984          50             0.002552        0.004817        0.003671
  1984          51             0.002367        0.005019        0.003679
  1984          52             0.002769        0.005737        0.004263
  1984          53             0.002660        0.006109        0.004371
  1984          54             0.003375        0.006838        0.005068
  1984          55             0.004057        0.007407        0.005698
  1984          56             0.004552        0.008077        0.006268
  1984          57             0.004520        0.009362        0.006871
  1984          58             0.005104        0.011068        0.007951
  1984          59             0.005912        0.011958        0.008769
  1984          60             0.006440        0.013076        0.009602
  1984          61             0.006372        0.014094        0.009966
  1984          62             0.006746        0.016755        0.011478
  1984          63             0.008214        0.017903        0.012821
  1984          64             0.010614        0.019624        0.014799
  1984          65             0.011906        0.020878        0.015986
  1984          66             0.012517        0.020653        0.016180
  1984          67             0.014576        0.024035        0.018922
  1984          68             0.016177        0.027095        0.021140
  1984          69             0.019264        0.032273        0.025235
  1984          70             0.020055        0.034342        0.026729
  1984          71             0.025606        0.036519        0.030480
  1984          72             0.023238        0.040132        0.030621
  1984          73             0.028953        0.045935        0.036297
  1984          74             0.037187        0.048002        0.041971
  1984          75             0.039181        0.054923        0.046469
  1984          76             0.046863        0.061816        0.053690
  1984          77             0.050288        0.071438        0.059683
  1984          78             0.055855        0.070067        0.061806
  1984          79             0.065302        0.083135        0.072957
  1984          80             0.067475        0.089278        0.076970
  1984          81             0.082835        0.098095        0.089504
  1984          82             0.079153        0.099786        0.087707
  1984          83             0.108144        0.113898        0.110312
  1984          84             0.120704        0.140273        0.127990
  1984          85             0.108093        0.138898        0.120469
  1984          86             0.143266        0.150606        0.146277
  1984          87             0.153070        0.165732        0.158047
  1984          88             0.162799        0.175559        0.167579
  1984          89             0.193979        0.199011        0.195832
  1984          90             0.178124        0.221297        0.194497
  1984          91             0.212855        0.251235        0.227762
  1984          92             0.179374        0.235056        0.200142
  1984          93             0.245887        0.264216        0.251912
  1984          94             0.262204        0.275083        0.266205
  1984          95             0.213288        0.278862        0.235484
  1984          96             0.247151        0.271165        0.255978
  1984          97             0.262461        0.334382        0.287445
  1984          98             0.360828        0.309553        0.345033
  1984          99             0.383600        0.472901        0.409860
  1984         100             0.380968        0.467900        0.408632
  1984         101             0.406190        0.507772        0.437383
  1984         102             0.436081        0.549962        0.467648
  1984         103             0.466259        0.601409        0.503631
  1984         104             0.495787        0.664709        0.540803
  1984         105             0.529122        0.751425        0.585513
  1984         106             0.578632        0.854809        0.646270
  1984         107             0.652850        1.072706        0.747188
  1984         108             0.732386        1.770801        0.903176
  1984         109             0.850615        2.446809        1.076923
  1984         110+            1.455224        4.181818        1.685739
  1985           0             0.011788        0.015381        0.013647
  1985           1             0.000440        0.000792        0.000622
  1985           2             0.000413        0.000558        0.000488
  1985           3             0.000291        0.000327        0.000309
  1985           4             0.000182        0.000339        0.000263
  1985           5             0.000248        0.000196        0.000221
  1985           6             0.000180        0.000222        0.000202
  1985           7             0.000167        0.000263        0.000216
  1985           8             0.000096        0.000338        0.000220
  1985           9             0.000176        0.000243        0.000210
  1985          10             0.000176        0.000154        0.000164
  1985          11             0.000190        0.000259        0.000225
  1985          12             0.000177        0.000208        0.000193
  1985          13             0.000192        0.000311        0.000253
  1985          14             0.000136        0.000371        0.000257
  1985          15             0.000198        0.000492        0.000348
  1985          16             0.000310        0.000843        0.000582
  1985          17             0.000350        0.000811        0.000585
  1985          18             0.000389        0.001114        0.000758
  1985          19             0.000346        0.001040        0.000699
  1985          20             0.000380        0.001163        0.000777
  1985          21             0.000426        0.001248        0.000839
  1985          22             0.000501        0.001332        0.000916
  1985          23             0.000367        0.001227        0.000799
  1985          24             0.000333        0.001299        0.000819
  1985          25             0.000396        0.001301        0.000848
  1985          26             0.000236        0.001049        0.000640
  1985          27             0.000324        0.001303        0.000809
  1985          28             0.000367        0.001159        0.000758
  1985          29             0.000470        0.001177        0.000819
  1985          30             0.000392        0.001143        0.000766
  1985          31             0.000488        0.001230        0.000859
  1985          32             0.000623        0.000879        0.000751
  1985          33             0.000523        0.001257        0.000892
  1985          34             0.000545        0.001155        0.000852
  1985          35             0.000696        0.001158        0.000927
  1985          36             0.000884        0.001276        0.001078
  1985          37             0.000619        0.001581        0.001092
  1985          38             0.000722        0.001489        0.001101
  1985          39             0.000702        0.001634        0.001162
  1985          40             0.001111        0.001941        0.001519
  1985          41             0.001086        0.001562        0.001323
  1985          42             0.000787        0.001906        0.001344
  1985          43             0.001125        0.002204        0.001654
  1985          44             0.001190        0.002537        0.001840
  1985          45             0.001671        0.003091        0.002359
  1985          46             0.001739        0.003073        0.002388
  1985          47             0.001724        0.003517        0.002591
  1985          48             0.001823        0.003890        0.002819
  1985          49             0.002227        0.004250        0.003199
  1985          50             0.002401        0.004556        0.003454
  1985          51             0.002848        0.004937        0.003880
  1985          52             0.003141        0.005272        0.004193
  1985          53             0.003138        0.005624        0.004386
  1985          54             0.003244        0.006914        0.005063
  1985          55             0.004287        0.007644        0.005927
  1985          56             0.003780        0.008293        0.005986
  1985          57             0.004753        0.008950        0.006793
  1985          58             0.005133        0.010692        0.007831
  1985          59             0.005586        0.012318        0.008793
  1985          60             0.006741        0.013379        0.009863
  1985          61             0.007201        0.015007        0.010910
  1985          62             0.007861        0.016622        0.011928
  1985          63             0.007837        0.017364        0.012321
  1985          64             0.009151        0.019768        0.014179
  1985          65             0.012398        0.022550        0.017092
  1985          66             0.013115        0.021276        0.016811
  1985          67             0.015425        0.025442        0.019919
  1985          68             0.016259        0.027177        0.021260
  1985          69             0.018829        0.030743        0.024220
  1985          70             0.023508        0.036232        0.029309
  1985          71             0.023924        0.039243        0.031046
  1985          72             0.027322        0.041606        0.033669
  1985          73             0.026797        0.045611        0.034966
  1985          74             0.034208        0.049690        0.040885
  1985          75             0.042773        0.055937        0.048562
  1985          76             0.046689        0.063683        0.054476
  1985          77             0.055108        0.071548        0.062558
  1985          78             0.056276        0.077372        0.065599
  1985          79             0.063455        0.086215        0.072914
  1985          80             0.079012        0.096419        0.086365
  1985          81             0.076138        0.099322        0.086128
  1985          82             0.095146        0.111817        0.102361
  1985          83             0.092414        0.122671        0.104835
  1985          84             0.123948        0.131169        0.126636
  1985          85             0.143955        0.150041        0.146194
  1985          86             0.120070        0.152236        0.132881
  1985          87             0.170406        0.171056        0.170671
  1985          88             0.165906        0.184737        0.173257
  1985          89             0.201190        0.209698        0.204349
  1985          90             0.221158        0.240064        0.228026
  1985          91             0.217934        0.231796        0.223100
  1985          92             0.238080        0.251590        0.243248
  1985          93             0.231432        0.271797        0.246260
  1985          94             0.274464        0.277229        0.275357
  1985          95             0.291083        0.277575        0.286964
  1985          96             0.228442        0.302109        0.252887
  1985          97             0.256685        0.312788        0.276756
  1985          98             0.310045        0.349433        0.323512
  1985          99             0.427810        0.456741        0.436531
  1985         100             0.371161        0.311451        0.354233
  1985         101             0.391322        0.317445        0.368049
  1985         102             0.409553        0.322073        0.382905
  1985         103             0.431446        0.326562        0.402767
  1985         104             0.451896        0.331296        0.419050
  1985         105             0.468941        0.343268        0.436402
  1985         106             0.488954        0.370555        0.460608
  1985         107             0.532599        0.404017        0.503597
  1985         108             0.616142        0.575221        0.608696
  1985         109             0.716763        0.000000        0.676364
  1985         110+            1.166858              .        1.166858
  1986           0             0.010656        0.013487        0.012121
  1986           1             0.000515        0.000562        0.000539
  1986           2             0.000406        0.000502        0.000456
  1986           3             0.000365        0.000343        0.000353
  1986           4             0.000232        0.000259        0.000246
  1986           5             0.000118        0.000220        0.000171
  1986           6             0.000210        0.000272        0.000242
  1986           7             0.000152        0.000169        0.000161
  1986           8             0.000069        0.000105        0.000088
  1986           9             0.000136        0.000208        0.000173
  1986          10             0.000135        0.000204        0.000170
  1986          11             0.000162        0.000255        0.000210
  1986          12             0.000095        0.000090        0.000092
  1986          13             0.000122        0.000350        0.000239
  1986          14             0.000096        0.000283        0.000192
  1986          15             0.000176        0.000395        0.000289
  1986          16             0.000329        0.000668        0.000502
  1986          17             0.000245        0.000807        0.000531
  1986          18             0.000474        0.000921        0.000701
  1986          19             0.000478        0.001154        0.000821
  1986          20             0.000345        0.001262        0.000810
  1986          21             0.000297        0.000981        0.000643
  1986          22             0.000467        0.001589        0.001030
  1986          23             0.000442        0.001289        0.000865
  1986          24             0.000520        0.001188        0.000855
  1986          25             0.000414        0.001126        0.000771
  1986          26             0.000408        0.000973        0.000690
  1986          27             0.000358        0.001060        0.000707
  1986          28             0.000365        0.000799        0.000580
  1986          29             0.000338        0.001012        0.000670
  1986          30             0.000509        0.001087        0.000794
  1986          31             0.000680        0.001108        0.000893
  1986          32             0.000517        0.001106        0.000812
  1986          33             0.000561        0.001149        0.000856
  1986          34             0.000551        0.001105        0.000830
  1986          35             0.000785        0.001226        0.001007
  1986          36             0.000504        0.001327        0.000915
  1986          37             0.000678        0.001045        0.000860
  1986          38             0.000796        0.001197        0.000994
  1986          39             0.000863        0.001654        0.001255
  1986          40             0.000871        0.001769        0.001314
  1986          41             0.001043        0.001750        0.001391
  1986          42             0.000975        0.001890        0.001431
  1986          43             0.001281        0.002339        0.001808
  1986          44             0.001624        0.002503        0.002056
  1986          45             0.001353        0.002998        0.002148
  1986          46             0.001464        0.002258        0.001848
  1986          47             0.001590        0.003120        0.002335
  1986          48             0.001712        0.003658        0.002655
  1986          49             0.001977        0.003893        0.002901
  1986          50             0.002007        0.004264        0.003091
  1986          51             0.002653        0.004714        0.003660
  1986          52             0.003130        0.005920        0.004509
  1986          53             0.003057        0.006085        0.004548
  1986          54             0.002822        0.006635        0.004730
  1986          55             0.003410        0.007775        0.005570
  1986          56             0.004400        0.007664        0.005993
  1986          57             0.004489        0.008340        0.006368
  1986          58             0.004517        0.009932        0.007145
  1986          59             0.005706        0.011768        0.008645
  1986          60             0.006410        0.012817        0.009454
  1986          61             0.006516        0.013851        0.009950
  1986          62             0.007379        0.015950        0.011438
  1986          63             0.008147        0.017197        0.012335
  1986          64             0.008921        0.017339        0.012865
  1986          65             0.009966        0.020790        0.015069
  1986          66             0.012949        0.022964        0.017558
  1986          67             0.013018        0.023335        0.017670
  1986          68             0.015638        0.028086        0.021197
  1986          69             0.018172        0.031381        0.024199
